
mcu:,-3156,-7960,-17208,-23293,-32768,-4758
mcu:,-9716,-4948,-15108,448,10914,-2230
mcu:,1908,-4588,-16796,-18585,7758,6296
mcu:,5088,2016,-10848,614,-1073,2851
mcu:,-2420,-9724,-19664,-14014,-25966,3006
mcu:,-12812,-1540,-11976,-1610,-635,-313
mcu:,2688,-10608,-17372,9025,32247,2022
mcu:,7392,-3468,-10204,-10703,-7451,-3006
mcu:,2060,-10152,-16200,-15380,-22014,1000
mcu:,-12052,-528,-13720,8028,-1816,6273
mcu:,492,-3216,-17228,-20574,12662,7137
mcu:,5836,1848,-10800,8094,-6697,122
mcu:,-7852,-3088,-17584,-10623,-14755,-7653
mcu:,-8608,-5412,-17768,13471,22989,-1837
mcu:,6596,-632,-9992,-8234,4355,-2506
mcu:,848,-5160,-15472,22403,-14699,-3997
mcu:,-12196,-1488,-13472,-501,-2087,1451
mcu:,2664,-9904,-14236,-13610,4314,495
mcu:,7044,2020,-10540,-6654,624,350
