mcu:,1742,2322,-1530,1613,-1064,2215
mcu:,4496,17304,-20988,-6806,-32768,1776
mcu:,-5416,29836,-13236,5732,-5294,6294
mcu:,-5684,26844,-13024,52,-7970,10334
mcu:,-5876,26708,-12624,6750,-7006,10548
mcu:,-5940,27348,-12200,7180,-5936,9502
mcu:,-5696,27584,-12320,7320,-7406,9772
mcu:,-5740,27412,-12684,6924,-6892,9672
mcu:,-5900,28848,-16664,14818,342,6776
mcu:,7576,16020,-11340,-14644,17064,23042
mcu:,14532,17352,-10692,6138,-5464,10542
mcu:,4768,11696,-17572,-38,-32768,7268
mcu:,-5824,28340,-10916,11750,-5690,10630
mcu:,-5700,27244,-12192,4996,-7430,9926
mcu:,-5128,26116,-13628,7258,-6024,9198
mcu:,-5080,25824,-13732,6614,-7142,10146
mcu:,-5204,26376,-13652,6336,-6404,9236
mcu:,-5100,25820,-14068,6022,-6782,9774
mcu:,-284,19136,-22160,21980,16946,4476
mcu:,17352,8372,-17824,150,-8088,7452
mcu:,12588,20736,-15364,2846,-7602,10802
mcu:,-3412,18736,-17368,11486,-32768,13474
mcu:,-5712,25888,-13912,13368,-4656,13388
mcu:,-4996,25852,-13460,3570,-7796,9094
mcu:,-5596,26860,-13064,6892,-6156,8932
mcu:,-5412,26000,-13212,6216,-7104,10098
mcu:,-5132,26332,-13176,6638,-7134,9526
mcu:,-5212,26064,-13516,6206,-6084,9434
mcu:,-3716,24712,-17864,22228,9184,6818
mcu:,18644,10988,-18312,3990,4392,10098
mcu:,6536,16712,-5408,20600,-20312,15962
mcu:,2224,18472,-20728,-16340,-32768,596
mcu:,-4884,27028,-14112,15234,-2038,8336
mcu:,-4136,24392,-15300,4352,-9014,10004
mcu:,-5636,28188,-12808,5562,-7130,9212
mcu:,-5296,26844,-12980,6174,-6688,9614
mcu:,-5468,28204,-12612,7038,-6562,9854
mcu:,-5380,27836,-12756,7650,-6144,9936
mcu:,-708,19224,-21088,23226,23052,6576
mcu:,13496,15516,-14036,5196,-3284,9272
mcu:,15188,16508,-11640,16074,-11020,7688
mcu:,-2360,25652,-21528,-24028,-30856,-2626
mcu:,-5232,28088,-12948,10078,-4016,9978
mcu:,-5552,28684,-12316,6908,-6714,9454
mcu:,-5476,28204,-12640,6258,-7212,9382
mcu:,-5632,28100,-12364,6808,-6882,9926
mcu:,-5584,28076,-12388,7234,-6768,9930
mcu:,-5584,27904,-12324,7080,-6906,9676
mcu:,2660,16964,-21804,25596,27504,9572
mcu:,16000,21312,-15336,4024,-3940,18242
mcu:,13612,14384,-17364,6954,-22310,10748
mcu:,-4244,26932,-18664,3268,-19108,14090
mcu:,-5012,25452,-14040,7706,-4932,9916
mcu:,-5200,28016,-13548,6848,-6080,8738
mcu:,-5232,27708,-13292,5524,-7142,10710
mcu:,-5364,27352,-13240,6560,-6904,9384
mcu:,-5384,28124,-12704,6960,-6836,9676
mcu:,-5424,27904,-12732,6286,-6656,9614
mcu:,872,17432,-21892,28820,26466,4078
mcu:,14808,26576,-5236,8144,-3988,17222
mcu:,13140,15940,-12076,11614,-19498,10840
mcu:,-4996,24032,-17716,-10452,-23064,6318
mcu:,-5156,26440,-13440,6146,-5454,9506
mcu:,-5552,28016,-13300,6640,-8764,10908
mcu:,-5476,26420,-13504,5882,-7176,9850
mcu:,-5496,27156,-12972,6496,-6468,9644
mcu:,-5456,27528,-12956,5838,-7160,10280
mcu:,-5416,27436,-12860,6558,-6564,9662
mcu:,8948,10652,-32768,9148,32767,17724
mcu:,13060,21584,-12408,-4702,-3698,4638
mcu:,13748,17172,-13896,14048,-9476,13078
mcu:,-5576,26772,-15840,-5334,-22132,11918
mcu:,-5288,25872,-12764,4150,-5876,9818
mcu:,-6044,27080,-12516,8652,-6904,10314
mcu:,-5496,27248,-12960,7078,-6644,10010
mcu:,-5456,27280,-13060,6624,-6644,9620
mcu:,-5552,27576,-12908,6206,-6368,9544
mcu:,-5756,27372,-12724,6404,-7184,9860
mcu:,10084,10484,-20332,-5130,32767,22760
mcu:,10388,20216,-11388,5102,-6508,8344
mcu:,7232,14192,-21232,5078,-32768,1202
mcu:,-7176,29464,-12164,7888,-7288,11342
mcu:,-4272,24500,-14764,4262,-8228,9298
mcu:,-5316,26132,-13752,7298,-7004,9682
mcu:,-5460,26864,-12764,6518,-6810,10084
mcu:,-5676,26932,-13000,7036,-6840,9784
mcu:,-5716,27088,-13140,6094,-5694,10114
mcu:,2044,24132,-21092,25016,24174,6270
mcu:,13028,13820,-14960,-5110,-4518,2388
mcu:,12380,17256,-14516,14898,-12362,11136
mcu:,-2944,22812,-20616,-22080,-27972,896
mcu:,-4908,24888,-13964,8466,-4438,8348
mcu:,-5816,28344,-12036,4858,-6756,8838
mcu:,-5900,26900,-13140,4504,-5430,9000
mcu:,-5468,27804,-12836,6594,-6026,9460
mcu:,-5568,27900,-12684,6198,-6552,9796
mcu:,-5568,28012,-12596,6690,-7142,9630
mcu:,-4408,25380,-18860,30526,22414,8658
mcu:,19644,11220,-15152,-3852,128,7982
mcu:,12316,17320,-9244,12148,-17194,18042
mcu:,-7056,28696,-15516,-1468,-20400,13044
mcu:,-5752,27276,-13380,7198,-5506,10032
mcu:,-5796,27324,-12816,7214,-5976,8070
mcu:,-5604,27528,-12860,7096,-6904,10054
mcu:,-5720,28108,-12328,9726,-6818,9896
mcu:,-5328,27336,-13268,6412,-7190,9860
mcu:,-5540,25096,-16356,9194,2736,6962
mcu:,-2120,23364,-17120,7676,-10072,10476
mcu:,7532,14492,-20212,-7602,30546,14290
mcu:,13200,26152,-11360,26312,-1864,30144
mcu:,13128,11736,-15552,9442,-29014,16020
mcu:,-4936,29864,-15680,-4434,-13190,10026
mcu:,-5512,26964,-12316,3968,-7814,9724
mcu:,-5708,27540,-12484,7448,-7506,9850
mcu:,-5604,28052,-12424,7368,-6132,9316
mcu:,-5632,27704,-12548,7038,-6568,9684
mcu:,-5560,28044,-12656,6022,-6792,9814
mcu:,-5424,29412,-12640,11716,-5832,9062
