mcu:,11052,11324,-7888,-1776,-9876,10736
mcu:,-3644,26120,-19516,-14314,-25776,-3840
mcu:,-4824,25736,-14264,9288,-2660,9614
mcu:,-4024,26232,-15044,5196,-8584,9518
mcu:,-4640,26636,-14508,6998,-6184,9452
mcu:,-4648,27020,-14004,6192,-7194,9730
mcu:,-4736,26884,-14044,5844,-6804,9590
mcu:,-5040,27112,-13840,6514,-6544,9696
mcu:,-5900,21640,-11700,15306,8292,4734
mcu:,14448,11016,-8124,8634,4482,-2960
mcu:,14068,13532,-5984,5648,-9870,14030
mcu:,4048,3284,-24396,-32768,-23816,2230
mcu:,-5188,26792,-13676,6168,-5740,9818
mcu:,-4912,26788,-14188,6718,-6714,9850
mcu:,-5108,26976,-13692,6188,-6888,9650
mcu:,-5240,27076,-13464,6772,-6420,9874
mcu:,-5444,26860,-13312,6924,-6162,9694
mcu:,-4908,27396,-13568,7474,-7626,10014
mcu:,-1964,25692,-20820,24928,16802,10156
mcu:,12904,11820,-8520,8692,-4972,2970
mcu:,14684,12564,-6676,1544,-9700,14834
mcu:,2460,6668,-4176,-32768,-32768,-5092
mcu:,-4956,25984,-14460,5792,-4252,7804
mcu:,-5236,26340,-13484,7226,-4308,8008
mcu:,-5088,26144,-13892,6706,-6308,9654
mcu:,-5092,26364,-13964,6596,-7084,9920
mcu:,-5204,26096,-13660,6788,-6818,9786
mcu:,-5124,26332,-13792,6694,-6504,9798
mcu:,5572,14936,-21384,32767,32767,20760
mcu:,9128,10172,-2312,20742,-13078,4894
mcu:,10624,15844,-5956,4876,-8672,5356
mcu:,4820,17876,-20568,-14934,-32148,-1502
mcu:,-3776,26608,-15404,5882,-6664,9412
mcu:,-4116,27196,-14768,6026,-8002,9742
mcu:,-3832,27228,-15016,6448,-6936,9494
mcu:,-4004,27264,-14800,6736,-6912,9842
mcu:,-3740,27348,-14640,6908,-6788,9932
mcu:,-3452,26456,-15272,5650,-8660,9872
mcu:,3956,21512,-23200,25372,14754,17638
mcu:,13484,16312,-12844,3346,-2926,5798
mcu:,15144,13584,-11716,7646,-10076,14212
mcu:,4492,19280,-22184,-15786,-24216,-1054
mcu:,-3488,26072,-15840,7098,-4194,9478
mcu:,-3284,26996,-15928,7016,-6568,9500
mcu:,-3604,26788,-15720,7050,-7078,9792
mcu:,-3624,26540,-15360,5802,-7100,9464
mcu:,-3764,27032,-15332,6200,-7426,9714
mcu:,-3796,27020,-15268,6466,-6900,10262
mcu:,8,23396,-20572,22100,8766,15390
mcu:,11944,13904,-12432,2684,158,5496
mcu:,12628,18260,-11732,9276,-9558,12464
mcu:,12628,18260,-11732,9276,-9558,12464
mcu:,-6228,28852,-13284,7776,-4570,8674
mcu:,-5464,26548,-13564,5136,-6870,8864
mcu:,-5532,26480,-13148,5456,-7532,9808
mcu:,-5556,27004,-13276,6844,-6462,9742
mcu:,-5528,27096,-14220,5758,-6564,9696
mcu:,-5348,27240,-12968,6892,-6734,9798
mcu:,10176,8004,-18196,19772,22444,19264
mcu:,12956,17564,-6904,7232,-11026,9520
mcu:,8400,18076,-4340,2662,-32768,13096
mcu:,-5748,30348,-14532,-5736,-19962,2844
mcu:,-4144,26216,-14708,4402,-8250,8820
mcu:,-4636,27104,-13972,5614,-7940,8946
mcu:,-4336,26964,-14668,6744,-7244,10264
mcu:,-4560,27396,-14340,6802,-6876,9330
mcu:,-4820,27536,-13692,7198,-6954,9708
mcu:,-4844,28224,-13668,8882,-6106,10430
mcu:,12296,3952,-20536,21972,1060,14518
mcu:,13340,11064,-14204,10942,1246,18526
mcu:,8512,10128,-21292,-5860,-32768,1210
mcu:,-5580,28912,-13868,10942,-7146,8506
mcu:,-4636,27452,-14080,6516,-7794,9840
mcu:,-4668,27312,-13748,7040,-6118,9454
mcu:,-4632,27648,-13792,6738,-6750,9550
mcu:,-4888,27420,-14056,6626,-6814,9816
mcu:,-4792,27796,-13720,6696,-6822,9832
mcu:,-4664,30924,-16544,17228,3452,12982
mcu:,12720,14424,-12108,1894,1352,220
mcu:,14260,14844,-6552,5148,-4818,10402
mcu:,4996,13592,-18392,-3674,-32768,-224
mcu:,-4380,27552,-15480,2846,-8108,7744
mcu:,-4880,27492,-14172,4452,-8360,8776
mcu:,-4276,26264,-14544,7158,-5208,9402
mcu:,-4372,26696,-14548,6270,-7534,9744
mcu:,-4624,26860,-14408,5872,-7310,9274
mcu:,-4768,26924,-14220,6832,-6252,9668
mcu:,-4140,29500,-16732,12670,722,11800
mcu:,28980,1400,-3048,26996,10998,7524
mcu:,11780,15764,-4812,28114,-972,11226
mcu:,9004,15832,-18384,-290,-32266,2274
mcu:,-3836,28480,-15764,14140,-8470,13620
