Time,I,Q
11-33-55.098,5952,12882
11-33-55.246,5933,12895
11-33-55.285,5929,12890
11-33-55.344,5944,12899
11-33-55.406,5927,12896
11-33-55.469,5962,12898
11-33-55.559,5992,12899
11-33-55.594,6011,12892
11-33-55.656,6055,12853
11-33-55.719,5944,12932
11-33-55.781,6009,12934
11-33-55.840,6022,12840
11-33-55.902,5981,12875
11-33-55.969,6005,12887
11-33-56.031,5985,12900
11-33-56.098,5949,12947
11-33-56.156,5921,12928
11-33-56.219,5894,12973
11-33-56.281,5908,12944
11-33-56.344,5887,12979
11-33-56.406,5815,13077
11-33-56.410,5779,13091
11-33-56.594,5806,13057
11-33-56.656,5861,12999
11-33-56.719,5855,13018
11-33-56.781,5898,13003
11-33-56.844,5901,12970
11-33-56.902,5950,12938
11-33-56.969,5953,12941
11-33-57.027,5988,12903
11-33-57.094,6074,12843
11-33-57.152,6101,12791
11-33-57.215,6038,12812
11-33-57.281,6041,12813
11-33-57.344,6032,12817
11-33-57.402,5997,12825
11-33-57.465,5913,12891
11-33-57.559,5670,13017
11-33-57.594,5607,13040
11-33-57.652,5687,13018
11-33-57.715,5852,12942
11-33-57.777,6124,12838
11-33-57.855,6332,12698
11-33-57.902,6313,12718
11-33-57.965,6274,12746
11-33-58.027,6277,12752
11-33-58.090,6282,12786
11-33-58.152,6266,12785
11-33-58.211,6295,12763
11-33-58.277,6297,12772
11-33-58.340,6319,12750
11-33-58.398,6324,12748
11-33-58.406,6317,12749
11-33-58.559,6319,12750
11-33-58.590,6313,12756
11-33-58.652,6331,12744
11-33-58.711,6339,12722
11-33-58.777,6354,12716
11-33-58.836,6351,12712
11-33-58.898,6355,12700
11-33-58.961,6367,12683
11-33-59.023,6352,12694
11-33-59.090,6313,12701
11-33-59.148,6289,12705
11-33-59.336,6285,12715
11-33-59.398,6315,12705
11-33-59.465,6317,12705
11-33-59.570,6324,12706
11-33-59.590,6329,12704
11-33-59.648,6324,12706
11-33-59.711,6315,12704
11-33-59.777,6295,12707
11-33-59.836,6289,12709
11-33-59.898,6277,12712
11-33-59.961,6278,12700
11-34-0.023,6280,12711
11-34-0.090,6288,12712
11-34-0.152,6290,12709
11-34-0.215,6298,12710
11-34-0.277,6304,12709
11-34-0.336,6294,12711
11-34-0.398,6285,12712
11-34-0.402,6320,12707
11-34-2.070,6320,12717
11-34-2.090,5844,13005
11-34-2.105,6011,12896
11-34-2.207,5967,12934
11-34-2.215,5966,12932
11-34-2.223,5888,13001
11-34-2.227,5913,12976
11-34-2.238,5983,12910
11-34-2.258,6057,12864
11-34-2.273,6126,12812
11-34-2.336,6103,12804
11-34-2.395,6147,12772
11-34-2.398,6104,12782
11-34-2.551,6096,12790
11-34-2.586,6108,12811
11-34-2.648,6093,12818
11-34-2.711,6108,12821
11-34-2.777,6099,12823
11-34-2.836,6093,12830
11-34-2.895,6092,12835
11-34-2.961,6074,12840
11-34-3.023,6070,12833
11-34-3.086,6080,12834
11-34-3.145,6080,12831
11-34-3.207,6093,12821
11-34-3.270,6056,12851
11-34-3.426,6007,12865
11-34-3.457,6034,12856
11-34-3.578,6088,12838
11-34-3.645,6097,12833
11-34-3.707,6098,12832
11-34-3.773,6096,12838
11-34-3.832,6087,12834
11-34-3.895,6072,12851
11-34-3.957,6064,12855
11-34-4.020,6064,12851
11-34-4.078,6063,12853
11-34-4.145,6062,12857
11-34-4.207,6053,12859
11-34-4.273,6048,12863
11-34-4.332,6044,12864
11-34-4.391,6043,12864
11-34-4.551,6041,12863
11-34-4.586,6038,12866
11-34-4.645,6034,12861
11-34-4.707,6037,12868
11-34-4.770,6025,12857
11-34-4.832,6021,12873
11-34-4.895,6016,12875
11-34-4.957,6011,12877
11-34-5.020,6000,12880
11-34-5.078,6000,12882
11-34-5.145,5995,12884
11-34-5.207,5987,12887
11-34-5.270,5992,12880
11-34-5.328,5986,12889
11-34-5.391,5978,12899
11-34-5.457,6039,12891
11-34-5.551,6072,12892
11-34-5.578,6096,12879
11-34-5.645,6088,12872
11-34-5.703,6089,12854
11-34-5.770,6086,12835
11-34-5.832,6070,12833
11-34-5.891,6060,12827
11-34-5.957,5988,12860
11-34-6.148,5965,12854
11-34-6.152,6036,12831
11-34-6.203,5942,12865
11-34-6.270,5955,12902
11-34-6.328,5969,12915
11-34-6.391,5975,12912
11-34-6.395,5919,12925
11-34-6.563,5963,12927
11-34-6.578,5896,12933
11-34-6.641,5866,12936
11-34-6.703,5860,12939
11-34-6.770,5858,12931
11-34-6.828,5874,12905
11-34-6.891,5967,12885
11-34-6.953,5987,12863
11-34-7.016,6038,12850
11-34-7.078,6120,12807
11-34-7.145,6129,12797
11-34-7.203,6141,12774
11-34-7.266,6106,12767
11-34-7.328,6139,12759
11-34-7.398,6117,12784
11-34-7.453,6080,12783
11-34-7.559,6101,12791
11-34-7.574,6044,12814
11-34-7.641,6066,12809
11-34-7.703,6069,12824
11-34-7.766,6071,12832
11-34-7.828,6095,12833
11-34-7.887,6100,12835
11-34-7.953,6103,12832
11-34-8.016,6072,12844
11-34-8.074,6055,12851
11-34-8.141,6026,12852
11-34-8.199,6017,12853
11-34-8.266,6033,12848
11-34-8.328,5989,12857
11-34-8.387,6003,12857
11-34-8.391,6031,12838
11-34-8.559,6061,12839
11-34-8.570,6060,12841
11-34-8.637,6060,12842
11-34-8.695,6067,12842
11-34-8.762,6075,12848
11-34-8.824,6033,12858
11-34-8.883,6028,12859
11-34-8.945,6017,12863
11-34-9.008,6013,12866
11-34-9.070,6020,12860
11-34-9.137,6017,12864
11-34-9.195,6010,12867
11-34-9.262,6002,12865
11-34-9.324,6007,12869
11-34-9.383,6007,12869
11-34-9.449,6008,12871
11-34-9.574,6035,12870
11-34-9.637,6025,12869
11-34-9.695,6021,12873
11-34-9.762,6018,12873
11-34-9.820,6015,12875
11-34-9.879,6030,12865
11-34-9.945,6052,12868
11-34-10.008,6060,12864
11-34-10.066,6053,12859
11-34-10.242,6080,12859
11-34-10.246,6096,12855
11-34-10.262,6118,12858
11-34-10.320,6115,12863
11-34-10.383,6108,12865
11-34-10.387,6085,12870
11-34-10.555,6101,12869
11-34-10.570,6095,12851
11-34-10.633,6088,12835
11-34-10.695,6080,12812
11-34-10.762,6047,12829
11-34-10.820,6054,12831
11-34-10.879,6036,12848
11-34-10.945,5943,12866
11-34-11.008,5918,12876
11-34-11.066,5901,12889
11-34-11.129,5886,12892
11-34-11.191,5863,12926
11-34-11.258,5752,12962
11-34-11.320,5733,12962
11-34-11.379,5757,12972
11-34-11.441,5802,12970
11-34-11.551,5779,12867
11-34-11.566,5735,12988
11-34-11.633,5795,12981
11-34-11.691,5831,12973
11-34-11.770,5858,12956
11-34-11.832,5823,12965
11-34-11.895,5818,12952
11-34-11.945,5918,12910
11-34-12.004,6032,12828
11-34-12.066,6058,12831
11-34-12.133,6075,12774
11-34-12.191,6069,12768
11-34-12.258,6091,12725
11-34-12.320,6120,12749
11-34-12.379,6101,12724
11-34-12.551,6101,12764
11-34-12.566,6117,12767
11-34-12.633,6108,12777
11-34-12.695,6125,12794
11-34-12.758,6117,12799
11-34-12.820,6107,12818
11-34-12.883,6102,12824
11-34-12.945,6092,12836
11-34-13.008,6085,12842
11-34-13.070,6057,12849
11-34-13.137,6034,12860
11-34-13.199,6041,12862
11-34-13.266,6079,12862
11-34-13.328,6081,12863
11-34-13.387,6099,12863
11-34-13.453,6109,12862
11-34-13.574,6091,12855
11-34-13.637,6081,12861
11-34-13.695,6092,12856
11-34-13.762,6089,12849
11-34-13.824,6093,12858
11-34-13.883,6093,12859
11-34-13.949,6087,12864
11-34-14.008,6081,12865
11-34-14.070,6090,12871
11-34-14.137,6077,12873
11-34-14.195,6073,12872
11-34-14.262,6072,12870
11-34-14.324,6071,12867
11-34-14.383,6061,12870
11-34-14.539,6064,12872
11-34-14.570,6074,12866
11-34-14.637,6071,12875
11-34-14.699,6060,12881
11-34-14.762,6051,12881
11-34-14.824,6042,12882
11-34-14.883,6046,12881
11-34-14.949,6030,12883
11-34-15.008,6022,12884
11-34-15.070,6020,12886
11-34-15.137,6022,12882
11-34-15.199,6009,12885
11-34-15.262,6001,12891
11-34-15.324,5997,12892
11-34-15.387,6001,12892
11-34-15.449,6016,12887
11-34-15.566,6016,12887
11-34-15.574,6018,12883
11-34-15.637,6025,12881
11-34-15.699,6030,12883
11-34-15.762,6033,12880
11-34-15.824,6048,12871
11-34-15.887,6052,12881
11-34-15.953,6053,12881
11-34-16.012,6049,12871
11-34-16.074,6035,12883
11-34-16.137,6044,12883
11-34-16.199,6054,12883
11-34-16.266,6070,12880
11-34-16.328,6080,12879
11-34-16.387,6069,12882
