Time,I,Q
11-50-7.098,6639,12432
11-50-7.160,6637,12434
11-50-7.223,6640,12432
11-50-7.289,6644,12438
11-50-7.348,6639,12434
11-50-7.406,6657,12428
11-50-7.410,6646,12430
11-50-7.586,6644,12432
11-50-7.602,6645,12416
11-50-7.660,6650,12428
11-50-7.723,6655,12427
11-50-7.785,6679,12415
11-50-7.848,6687,12414
11-50-7.910,6701,12414
11-50-7.973,6746,12397
11-50-8.035,6820,12377
11-50-8.098,6764,12511
11-50-8.160,6653,12534
11-50-8.223,6416,12593
11-50-8.289,6406,12600
11-50-8.348,6357,12625
11-50-8.426,6347,12637
11-50-8.473,6344,12635
11-50-8.586,6276,12698
11-50-8.598,6308,12704
11-50-8.660,6293,12744
11-50-8.719,6273,12793
11-50-8.781,6249,12837
11-50-8.840,6321,12844
11-50-8.902,6213,12893
11-50-8.969,6238,12859
11-50-9.031,6289,12792
11-50-9.094,6325,12822
11-50-9.152,6304,12826
11-50-9.215,6338,12777
11-50-9.281,6323,12731
11-50-9.344,6352,12686
11-50-9.422,6412,12646
11-50-9.426,6427,12592
11-50-9.574,6438,12573
11-50-9.594,6432,12569
11-50-9.656,6375,12595
11-50-9.715,6347,12619
11-50-9.781,6313,12620
11-50-9.840,6336,12617
11-50-9.902,6364,12606
11-50-9.969,6400,12591
11-50-10.031,6420,12584
11-50-10.094,6405,12595
11-50-10.156,6407,12597
11-50-10.219,6399,12610
11-50-10.281,6396,12615
11-50-10.344,6384,12624
11-50-10.406,6389,12629
11-50-10.473,6394,12629
11-50-10.598,6393,12630
11-50-10.656,6405,12631
11-50-10.719,6430,12623
11-50-10.785,6456,12609
11-50-10.848,6459,12604
11-50-10.906,6468,12602
11-50-10.973,6472,12604
11-50-11.031,6475,12609
11-50-11.098,6475,12613
11-50-11.160,6462,12617
11-50-11.223,6468,12615
11-50-11.285,6484,12611
11-50-11.348,6492,12604
11-50-11.410,6494,12603
11-50-11.566,6536,12571
11-50-11.602,6546,12566
11-50-11.660,6543,12567
11-50-11.723,6542,12562
11-50-11.785,6541,12571
11-50-11.848,6541,12574
11-50-11.910,6551,12574
11-50-11.977,6544,12572
11-50-12.035,6543,12573
11-50-12.102,6531,12580
11-50-12.164,6519,12582
11-50-12.223,6525,12589
11-50-12.289,6535,12587
11-50-12.352,6540,12584
11-50-12.410,6530,12591
11-50-12.477,6532,12591
11-50-12.617,6542,12581
11-50-12.621,6533,12589
11-50-12.664,6525,12592
11-50-12.727,6559,12587
11-50-12.789,6564,12565
11-50-12.848,6533,12563
11-50-12.910,6471,12617
11-50-12.977,6462,12621
11-50-13.039,6473,12617
11-50-13.102,6327,12681
11-50-13.160,6291,12675
11-50-13.223,6346,12626
11-50-13.289,6360,12622
11-50-13.348,6353,12645
11-50-13.410,6349,12635
11-50-13.602,6211,12745
11-50-13.664,6131,12783
11-50-13.727,6200,12803
11-50-13.789,6223,12806
11-50-13.852,6198,12790
11-50-13.992,6225,12817
11-50-13.996,6277,12791
11-50-14.039,6245,12784
11-50-14.105,6268,12789
11-50-14.164,6275,12794
11-50-14.211,6248,12800
11-50-14.273,6300,12712
11-50-14.352,6295,12695
11-50-14.414,6378,12651
11-50-14.477,6380,12584
11-50-14.566,6478,12561
11-50-14.602,6459,12559
11-50-14.664,6423,12589
11-50-14.711,6372,12618
11-50-14.777,6342,12621
11-50-14.852,6393,12614
11-50-14.898,6420,12595
11-50-14.977,6482,12585
11-50-15.039,6506,12581
11-50-15.102,6510,12583
11-50-15.164,6519,12604
11-50-15.234,6524,12607
11-50-15.289,6536,12596
11-50-15.352,6546,12610
11-50-15.414,6554,12614
11-50-17.070,6573,12618
11-50-17.086,6589,12614
11-50-17.102,6567,12624
11-50-17.117,6578,12624
11-50-17.207,6578,12631
11-50-17.223,6580,12632
11-50-17.238,6565,12628
11-50-17.258,6575,12631
11-50-17.289,6580,12621
11-50-17.348,6580,12609
11-50-17.410,6585,12616
11-50-17.586,6578,12621
11-50-17.648,6578,12622
11-50-17.711,6585,12621
11-50-17.777,6574,12619
11-50-17.836,6576,12615
11-50-17.898,6555,12592
11-50-17.965,6524,12570
11-50-18.023,6471,12587
11-50-18.090,6369,12614
11-50-18.152,6287,12649
11-50-18.211,6212,12676
11-50-18.277,6198,12673
11-50-18.336,6208,12682
11-50-18.398,6099,12721
11-50-18.465,6155,12721
11-50-18.555,6139,12765
11-50-18.590,6224,12704
11-50-18.652,6362,12757
11-50-18.711,6411,12680
11-50-18.777,6425,12674
11-50-18.840,6220,12743
11-50-18.902,6028,12804
11-50-18.969,5992,12826
11-50-19.027,5982,12855
11-50-19.090,5989,12820
11-50-19.152,6102,12802
11-50-19.215,6156,12792
11-50-19.277,6054,12820
11-50-19.340,5978,12857
11-50-19.398,5964,12889
11-50-19.402,5951,12896
11-50-19.555,5915,12892
11-50-19.590,5982,12866
11-50-19.652,6011,12818
11-50-19.711,6121,12739
11-50-19.777,6242,12673
11-50-19.836,6228,12675
11-50-19.898,6246,12662
11-50-19.961,6269,12666
11-50-20.023,6256,12667
11-50-20.086,6244,12657
11-50-20.148,6246,12672
11-50-20.211,6256,12664
11-50-20.273,6277,12657
11-50-20.336,6298,12650
11-50-20.398,6307,12651
11-50-20.461,6277,12664
11-50-20.566,6259,12668
11-50-20.586,6208,12698
11-50-20.648,6184,12708
11-50-20.805,6196,12713
11-50-20.836,6212,12706
11-50-20.895,6216,12701
11-50-20.961,6235,12697
11-50-21.023,6229,12703
11-50-21.090,6233,12704
11-50-21.152,6247,12694
11-50-21.215,6270,12681
11-50-21.277,6265,12686
11-50-21.340,6261,12685
11-50-21.398,6269,12688
11-50-21.402,6277,12683
11-50-21.594,6274,12684
11-50-21.652,6277,12683
11-50-21.715,6280,12683
11-50-21.781,6285,12682
11-50-21.840,6269,12689
11-50-21.902,6279,12684
11-50-21.969,6299,12675
11-50-22.027,6302,12674
11-50-22.090,6302,12675
11-50-22.152,6315,12669
11-50-22.215,6316,12670
11-50-22.281,6319,12669
11-50-22.340,6318,12670
11-50-22.398,6315,12673
11-50-22.465,6320,12667
11-50-22.559,6307,12666
11-50-22.594,6303,12669
11-50-22.652,6309,12659
11-50-22.711,6292,12661
11-50-22.777,6307,12656
11-50-22.840,6303,12659
11-50-22.902,6328,12658
11-50-22.969,6363,12631
11-50-23.027,6347,12621
11-50-23.094,6308,12638
11-50-23.152,6282,12663
11-50-23.215,6242,12680
11-50-23.281,6226,12702
11-50-23.340,6189,12719
11-50-23.398,6151,12753
11-50-23.402,6148,12777
11-50-23.559,6123,12783
11-50-23.594,6172,12768
11-50-23.652,6101,12796
11-50-23.715,6138,12808
11-50-23.777,6119,12805
11-50-23.840,6155,12780
11-50-23.902,6192,12779
11-50-23.969,6197,12783
11-50-24.027,6215,12778
11-50-24.090,6231,12778
11-50-24.152,6230,12779
11-50-24.215,6213,12779
11-50-24.281,6158,12806
11-50-24.344,6143,12801
11-50-24.402,6155,12783
11-50-24.469,6191,12753
11-50-24.578,6349,12643
11-50-24.641,6419,12587
11-50-24.703,6458,12559
11-50-24.895,6409,12583
11-50-24.957,6484,12562
11-50-25.016,6480,12555
11-50-25.078,6479,12562
11-50-25.141,6485,12567
11-50-25.203,6474,12569
11-50-25.266,6481,12565
11-50-25.328,6496,12555
11-50-25.406,6504,12549
11-50-25.563,6517,12544
11-50-25.574,6522,12541
11-50-25.641,6520,12539
11-50-25.703,6520,12544
11-50-25.770,6501,12555
11-50-25.828,6495,12559
11-50-25.891,6494,12560
11-50-25.953,6497,12559
11-50-26.016,6496,12558
11-50-26.078,6498,12557
11-50-26.141,6507,12553
11-50-26.203,6506,12552
11-50-26.266,6527,12548
11-50-26.328,6530,12542
11-50-26.391,6513,12554
11-50-26.457,6508,12554
11-50-26.563,6502,12560
11-50-26.578,6500,12563
11-50-26.645,6503,12563
11-50-26.703,6494,12567
11-50-26.770,6489,12571
11-50-26.832,6477,12574
11-50-26.891,6479,12574
11-50-26.957,6488,12573
11-50-27.020,6484,12573
11-50-27.078,6476,12578
11-50-27.145,6465,12583
11-50-27.207,6459,12589
11-50-27.273,6451,12597
11-50-27.336,6450,12598
11-50-27.398,6446,12599
11-50-27.590,6445,12599
11-50-27.648,6455,12597
11-50-27.711,6463,12597
11-50-27.777,6455,12600
11-50-27.836,6441,12604
11-50-27.898,6427,12603
11-50-27.961,6442,12603
11-50-28.023,6453,12586
11-50-28.090,6452,12576
11-50-28.152,6456,12572
11-50-28.211,6438,12577
11-50-28.273,6399,12600
11-50-28.336,6371,12623
11-50-28.398,6394,12632
11-50-28.465,6366,12641
11-50-28.555,6279,12689
11-50-28.590,6279,12720
11-50-28.652,6281,12722
11-50-28.711,6284,12728
11-50-28.777,6213,12780
11-50-28.840,6219,12781
11-50-28.902,6259,12769
11-50-28.965,6267,12778
11-50-29.027,6234,12791
11-50-29.090,6252,12803
11-50-29.137,6246,12820
11-50-29.199,6225,12804
11-50-29.266,6235,12798
11-50-29.328,6231,12784
11-50-29.391,6240,12782
11-50-29.563,6247,12724
11-50-29.578,6257,12734
11-50-29.641,6279,12691
11-50-29.703,6380,12624
11-50-29.770,6457,12579
11-50-29.832,6491,12570
11-50-29.891,6464,12564
11-50-29.957,6464,12558
11-50-30.016,6445,12569
11-50-30.078,6467,12561
11-50-30.145,6494,12527
11-50-30.203,6546,12542
11-50-30.348,6564,12541
11-50-30.352,6543,12570
11-50-30.391,6548,12576
11-50-30.457,6543,12577
11-50-30.551,6522,12582
11-50-30.578,6524,12578
11-50-30.645,6521,12588
11-50-30.703,6551,12583
11-50-30.770,6606,12553
11-50-30.832,6586,12542
11-50-30.895,6592,12573
11-50-30.957,6600,12564
11-50-31.020,6583,12579
11-50-31.078,6587,12578
11-50-31.145,6593,12583
11-50-31.207,6586,12585
11-50-31.273,6576,12599
11-50-31.336,6560,12604
11-50-31.395,6537,12611
11-50-31.398,6548,12610
11-50-33.055,6577,12613
11-50-33.059,6595,12598
11-50-33.070,6568,12627
11-50-33.090,6527,12634
11-50-33.199,6525,12628
11-50-33.215,6490,12656
11-50-33.230,6519,12622
11-50-33.246,6065,12773
11-50-33.266,6098,12775
11-50-33.324,6064,12800
11-50-33.383,6029,12815
11-50-33.387,5977,12839
11-50-33.559,5976,12878
11-50-33.574,5997,12839
11-50-33.637,5966,12863
11-50-33.695,6006,12856
11-50-33.762,6017,12850
11-50-33.820,6064,12839
11-50-33.883,6054,12854
11-50-33.949,6000,12876
11-50-34.008,5973,12883
11-50-34.070,5910,12913
11-50-34.137,5934,12907
11-50-34.199,6048,12845
11-50-34.262,6048,12839
11-50-34.434,6139,12806
11-50-34.449,6109,12780
11-50-34.543,6163,12750
11-50-34.574,6143,12727
11-50-34.641,6183,12691
11-50-34.699,6194,12692
11-50-34.766,6279,12655
11-50-34.824,6328,12628
11-50-34.887,6422,12593
11-50-34.953,6734,12429
11-50-35.016,6841,12426
11-50-35.074,6781,12477
11-50-35.141,6755,12528
11-50-35.203,6753,12530
11-50-35.266,6703,12545
11-50-35.328,6696,12536
11-50-35.387,6694,12522
11-50-35.391,6684,12518
11-50-35.547,6677,12519
11-50-35.574,6680,12511
11-50-35.641,6680,12518
11-50-35.801,6675,12523
11-50-35.828,6667,12529
11-50-35.887,6667,12526
11-50-35.953,6657,12528
11-50-36.016,6637,12533
11-50-36.074,6625,12534
11-50-36.141,6625,12533
11-50-36.203,6637,12519
11-50-36.266,6642,12534
11-50-36.328,6637,12541
11-50-36.387,6622,12554
11-50-36.453,6602,12565
11-50-36.543,6587,12571
11-50-36.574,6593,12564
11-50-36.641,6612,12556
11-50-36.703,6621,12558
11-50-36.770,6614,12566
11-50-36.828,6603,12571
11-50-36.891,6600,12573
11-50-36.953,6599,12574
11-50-37.016,6595,12568
11-50-37.078,6590,12575
11-50-37.145,6579,12576
11-50-37.203,6570,12579
11-50-37.266,6573,12575
11-50-37.328,6581,12569
11-50-37.391,6583,12572
11-50-37.547,6577,12583
11-50-37.578,6561,12588
11-50-37.641,6559,12587
11-50-37.703,6558,12569
11-50-37.766,6551,12565
11-50-37.828,6557,12565
11-50-37.887,6619,12545
11-50-37.953,6629,12509
11-50-38.016,6610,12525
11-50-38.074,6370,12626
11-50-38.141,5993,12780
11-50-38.199,5858,12889
11-50-38.266,5853,12894
11-50-38.328,5826,12907
11-50-38.391,5861,12889
11-50-38.453,5817,12899
11-50-38.543,5841,12912
11-50-38.574,5870,12896
11-50-38.641,5888,12872
11-50-38.699,5840,12926
11-50-38.766,5885,12902
11-50-38.828,5963,12888
11-50-38.887,5990,12876
11-50-38.953,5987,12867
11-50-39.012,5889,12890
11-50-39.074,5905,12893
11-50-39.137,5979,12855
11-50-39.199,6008,12846
11-50-39.262,6050,12792
11-50-39.324,5937,12822
11-50-39.383,5936,12850
11-50-39.539,6011,12773
11-50-39.570,6082,12747
11-50-39.633,6128,12730
11-50-39.695,6169,12689
11-50-39.883,6187,12702
11-50-39.949,6249,12692
11-50-40.012,6225,12708
11-50-40.070,6227,12694
11-50-40.137,6221,12714
11-50-40.195,6216,12713
11-50-40.262,6254,12698
11-50-40.320,6287,12678
11-50-40.383,6320,12667
11-50-40.449,6335,12669
11-50-40.555,6370,12654
11-50-40.570,6389,12642
11-50-40.633,6398,12642
11-50-40.695,6398,12643
11-50-40.762,6387,12654
11-50-40.820,6387,12657
11-50-40.883,6403,12660
11-50-40.945,6395,12657
11-50-41.008,6402,12650
11-50-41.070,6425,12645
11-50-41.242,6411,12645
11-50-41.262,6392,12656
11-50-41.320,6378,12663
11-50-41.383,6381,12665
11-50-41.539,6378,12665
11-50-41.570,6377,12666
11-50-41.637,6380,12664
11-50-41.699,6387,12659
11-50-41.762,6401,12653
11-50-41.824,6408,12652
11-50-41.883,6408,12650
11-50-41.945,6394,12656
11-50-42.008,6399,12661
11-50-42.070,6395,12657
11-50-42.137,6403,12652
11-50-42.195,6407,12652
11-50-42.262,6408,12651
11-50-42.320,6397,12648
11-50-42.383,6395,12657
11-50-42.449,6387,12658
11-50-42.539,6392,12648
11-50-42.566,6392,12657
11-50-42.633,6403,12651
11-50-42.695,6388,12654
11-50-42.762,6400,12654
11-50-42.824,6324,12667
11-50-42.887,6220,12683
11-50-42.949,6172,12722
11-50-43.012,6122,12733
11-50-43.070,6086,12751
11-50-43.137,6067,12765
11-50-43.199,5987,12812
11-50-43.262,5971,12832
11-50-43.324,5950,12846
11-50-43.383,5956,12819
11-50-43.387,5950,12867
11-50-43.543,6042,12819
11-50-43.574,6060,12791
11-50-43.641,6007,12820
11-50-43.688,6004,12839
11-50-43.746,6073,12823
11-50-43.813,6111,12822
11-50-43.875,6077,12846
11-50-43.938,6037,12858
11-50-44.000,6034,12851
11-50-44.063,6064,12855
11-50-44.125,6055,12837
11-50-44.184,6053,12806
11-50-44.246,6087,12795
11-50-44.313,6157,12756
11-50-44.375,6137,12748
11-50-44.438,6134,12737
11-50-44.547,6159,12722
11-50-44.563,6174,12703
11-50-44.625,6179,12699
11-50-44.688,6216,12685
11-50-44.754,6237,12676
11-50-44.816,6247,12684
11-50-44.875,6116,12748
11-50-44.941,6171,12749
11-50-45.000,6264,12709
11-50-45.063,6259,12697
11-50-45.125,6313,12675
11-50-45.188,6353,12660
11-50-45.344,6371,12648
11-50-45.348,6388,12643
11-50-45.375,6341,12659
11-50-45.559,6340,12657
11-50-45.625,6315,12672
11-50-45.684,6296,12698
11-50-45.746,6352,12670
11-50-45.809,6345,12680
11-50-45.871,6326,12681
11-50-45.938,6314,12689
11-50-45.996,6326,12670
11-50-46.059,6368,12669
11-50-46.121,6385,12663
11-50-46.184,6364,12675
11-50-46.246,6354,12676
11-50-46.324,6344,12679
11-50-46.383,6334,12691
11-50-46.449,6321,12699
11-50-46.543,6329,12691
11-50-46.578,6337,12684
11-50-46.621,6333,12688
11-50-46.684,6326,12691
11-50-46.742,6327,12692
11-50-46.809,6318,12696
11-50-46.871,6311,12697
11-50-46.934,6324,12694
11-50-46.996,6323,12689
11-50-47.055,6316,12692
11-50-47.137,6317,12696
11-50-47.195,6311,12693
11-50-47.262,6333,12686
11-50-47.320,6331,12683
11-50-47.383,6372,12665
11-50-49.039,6353,12683
11-50-49.043,6339,12683
11-50-49.055,6323,12695
11-50-49.070,6229,12729
11-50-49.090,6025,12824
11-50-49.184,5983,12843
11-50-49.199,5922,12872
11-50-49.215,5924,12906
11-50-49.230,6085,12830
11-50-49.434,6077,12836
11-50-49.438,6126,12785
11-50-49.539,6459,12590
11-50-49.555,6417,12608
11-50-49.617,6361,12616
11-50-49.680,6376,12604
11-50-49.742,6366,12608
11-50-49.809,6347,12618
11-50-49.871,6348,12620
11-50-49.934,6385,12619
11-50-49.992,6364,12618
11-50-50.055,6362,12620
11-50-50.117,6368,12617
11-50-50.180,6399,12604
11-50-50.238,6397,12604
11-50-50.320,6414,12598
11-50-50.379,6410,12602
11-50-50.430,6416,12601
11-50-50.539,6379,12612
11-50-50.551,6339,12638
11-50-50.617,6322,12649
11-50-50.680,6313,12657
11-50-50.738,6292,12683
11-50-50.805,6243,12696
11-50-50.863,6240,12694
11-50-50.930,6252,12694
11-50-51.008,6234,12703
11-50-51.066,6224,12708
11-50-51.133,6239,12707
11-50-51.180,6209,12717
11-50-51.238,6210,12717
11-50-51.305,6207,12722
11-50-51.383,6215,12721
11-50-51.539,6248,12703
11-50-51.555,6263,12697
11-50-51.621,6267,12694
11-50-51.680,6289,12690
11-50-51.742,6280,12695
11-50-51.809,6253,12703
11-50-51.867,6237,12713
11-50-51.930,6262,12707
11-50-51.992,6266,12702
11-50-52.148,6262,12701
11-50-52.152,6238,12711
11-50-52.180,6225,12724
11-50-52.242,6202,12720
11-50-52.305,6211,12726
11-50-52.367,6220,12723
11-50-52.430,6221,12721
11-50-52.539,6218,12723
11-50-52.555,6221,12723
11-50-52.617,6225,12719
11-50-52.680,6195,12729
11-50-52.742,6162,12739
11-50-52.805,6088,12748
11-50-52.863,6053,12770
11-50-52.930,6082,12747
11-50-52.992,6123,12742
11-50-53.051,6144,12751
11-50-53.117,6064,12808
11-50-53.176,6013,12841
11-50-53.238,5925,12866
11-50-53.305,5877,12912
11-50-53.367,5965,12907
11-50-53.383,6076,12820
11-50-53.535,6102,12807
11-50-53.551,6250,12770
11-50-53.617,6250,12791
11-50-53.680,6231,12799
11-50-53.742,6250,12811
11-50-53.805,6247,12816
11-50-53.867,6238,12807
11-50-53.930,6241,12800
11-50-53.992,6237,12813
11-50-54.051,6246,12794
11-50-54.113,6265,12765
11-50-54.176,6304,12745
11-50-54.238,6401,12704
11-50-54.305,6440,12647
11-50-54.363,6525,12598
11-50-54.430,6535,12554
11-50-54.535,6548,12535
11-50-54.551,6530,12537
11-50-54.617,6539,12531
11-50-54.680,6438,12553
11-50-54.738,6403,12614
11-50-54.805,6430,12623
11-50-54.863,6472,12592
11-50-54.930,6493,12579
11-50-54.992,6518,12574
11-50-55.055,6511,12575
11-50-55.117,6489,12582
11-50-55.180,6468,12587
11-50-55.242,6481,12581
11-50-55.305,6507,12574
11-50-55.367,6485,12581
11-50-55.371,6457,12602
11-50-55.527,6436,12616
11-50-55.555,6434,12626
11-50-55.617,6471,12622
11-50-55.680,6528,12593
11-50-55.742,6553,12590
11-50-55.805,6538,12592
11-50-55.867,6508,12598
11-50-55.934,6485,12595
11-50-55.992,6489,12599
11-50-56.055,6530,12588
11-50-56.242,6548,12584
11-50-56.309,6559,12588
11-50-56.367,6576,12579
11-50-56.434,6582,12574
11-50-56.527,6575,12579
11-50-56.559,6562,12585
11-50-56.621,6537,12596
11-50-56.684,6524,12605
11-50-56.742,6507,12602
11-50-56.809,6499,12604
11-50-56.871,6498,12601
11-50-56.934,6512,12606
11-50-56.992,6527,12602
11-50-57.055,6540,12598
11-50-57.121,6536,12597
11-50-57.184,6537,12602
11-50-57.242,6509,12610
11-50-57.305,6479,12619
11-50-57.367,6469,12622
11-50-57.371,6455,12627
11-50-57.523,6463,12625
11-50-57.555,6480,12623
11-50-57.617,6491,12621
11-50-57.680,6502,12616
11-50-57.742,6467,12625
11-50-57.809,6439,12636
11-50-57.871,6406,12654
11-50-57.934,6366,12669
11-50-57.996,6358,12646
11-50-58.055,6230,12689
11-50-58.121,6193,12697
11-50-58.184,6206,12718
11-50-58.242,6203,12721
11-50-58.305,6134,12738
11-50-58.367,6165,12782
11-50-58.434,6150,12772
11-50-58.523,6205,12770
11-50-58.551,6165,12800
11-50-58.617,6183,12789
11-50-58.676,6163,12794
11-50-58.738,6220,12791
11-50-58.801,6242,12792
11-50-58.973,6268,12793
11-50-58.988,6273,12793
11-50-59.047,6284,12773
11-50-59.113,6261,12775
11-50-59.176,6257,12784
11-50-59.238,6287,12761
11-50-59.301,6287,12747
11-50-59.363,6382,12675
11-50-59.367,6478,12615
11-50-59.523,6572,12529
11-50-59.555,6615,12502
11-50-59.617,6543,12527
11-50-59.680,6480,12550
11-50-59.742,6150,12694
11-50-59.809,6156,12756
11-50-59.867,6306,12706
11-50-59.934,6357,12649
11-50-59.992,6395,12610
11-51-0.055,6450,12591
11-51-0.121,6456,12589
11-51-0.184,6448,12596
11-51-0.242,6451,12596
11-51-0.305,6469,12581
11-51-0.367,6504,12572
11-51-0.434,6512,12570
11-51-0.523,6460,12590
11-51-0.551,6422,12616
11-51-0.617,6403,12628
11-51-0.680,6386,12636
11-51-0.742,6378,12645
11-51-0.805,6396,12634
11-51-0.863,6438,12616
11-51-0.930,6466,12604
11-51-0.992,6464,12610
11-51-1.055,6442,12612
11-51-1.117,6415,12621
11-51-1.180,6407,12624
11-51-1.238,6398,12636
11-51-1.305,6377,12647
11-51-1.367,6371,12646
11-51-1.520,6384,12648
11-51-1.555,6394,12641
11-51-1.617,6390,12641
11-51-1.676,6407,12637
11-51-1.738,6401,12638
11-51-1.805,6398,12637
11-51-1.863,6394,12641
11-51-1.930,6380,12647
11-51-1.992,6375,12650
11-51-2.055,6377,12650
11-51-2.117,6380,12648
11-51-2.180,6368,12656
11-51-2.238,6356,12664
11-51-2.305,6335,12673
11-51-2.363,6311,12685
11-51-2.430,6295,12690
11-51-2.520,6308,12688
11-51-2.551,6330,12677
11-51-2.617,6402,12646
11-51-2.676,6428,12632
11-51-2.738,6370,12632
11-51-2.805,6328,12651
11-51-2.863,6289,12668
11-51-3.051,6263,12696
11-51-3.117,6452,12600
11-51-3.176,6436,12636
11-51-3.238,6354,12702
11-51-3.305,6195,12766
11-51-3.367,6141,12795
11-51-5.020,6010,12882
11-51-5.035,6099,12880
11-51-5.051,6184,12864
11-51-5.066,6156,12837
11-51-5.176,6170,12768
11-51-5.180,6192,12727
11-51-5.191,6283,12664
11-51-5.195,6313,12659
11-51-5.207,6338,12632
11-51-5.238,6345,12641
11-51-5.301,6385,12629
11-51-5.363,6370,12638
11-51-5.520,6295,12672
11-51-5.551,6285,12680
11-51-5.617,6281,12685
11-51-5.785,6281,12687
11-51-5.805,6301,12678
11-51-5.863,6316,12668
11-51-5.930,6326,12666
11-51-5.988,6327,12670
11-51-6.047,6308,12674
11-51-6.113,6281,12686
11-51-6.176,6264,12700
11-51-6.238,6247,12708
11-51-6.301,6260,12703
11-51-6.359,6289,12693
11-51-6.426,6314,12670
11-51-6.516,6332,12669
11-51-6.547,6319,12675
11-51-6.613,6313,12679
11-51-6.676,6309,12677
11-51-6.734,6319,12676
11-51-6.801,6330,12673
11-51-6.863,6327,12669
11-51-6.926,6337,12667
11-51-6.984,6358,12658
11-51-7.047,6351,12658
11-51-7.113,6351,12652
11-51-7.172,6346,12665
11-51-7.234,6328,12675
11-51-7.297,6312,12680
11-51-7.359,6306,12682
11-51-7.363,6309,12683
11-51-7.516,6315,12682
11-51-7.547,6324,12677
11-51-7.613,6328,12674
11-51-7.672,6278,12696
11-51-7.734,6275,12697
11-51-7.797,6266,12707
11-51-7.859,6242,12712
11-51-7.926,6160,12702
11-51-7.984,6286,12641
11-51-8.047,6379,12600
11-51-8.109,6407,12602
11-51-8.168,6387,12615
11-51-8.230,6333,12666
11-51-8.297,6477,12618
11-51-8.359,6372,12683
11-51-8.422,6356,12720
11-51-8.512,6270,12765
11-51-8.543,6284,12760
11-51-8.609,6236,12800
11-51-8.672,6299,12785
11-51-8.730,6340,12767
11-51-8.793,6338,12796
11-51-8.855,6279,12821
11-51-8.922,6256,12848
11-51-8.980,6270,12825
11-51-9.043,6298,12817
11-51-9.105,6269,12804
11-51-9.168,6306,12788
11-51-9.230,6300,12770
11-51-9.293,6280,12756
11-51-9.355,6338,12705
11-51-9.527,6516,12583
11-51-9.539,6489,12585
11-51-9.605,6498,12564
11-51-9.664,6456,12550
11-51-9.727,6457,12556
11-51-9.793,6515,12538
11-51-9.852,6364,12570
11-51-9.910,6242,12701
11-51-9.977,6278,12701
11-51-10.039,6300,12669
11-51-10.102,6334,12652
11-51-10.160,6422,12612
11-51-10.223,6451,12595
11-51-10.289,6490,12584
11-51-10.348,6502,12580
11-51-10.410,6507,12578
11-51-10.523,6497,12589
11-51-10.539,6463,12603
11-51-10.602,6427,12616
11-51-10.664,6406,12636
11-51-10.723,6389,12643
11-51-10.785,6388,12645
11-51-10.848,6393,12640
11-51-10.910,6404,12634
11-51-10.973,6403,12635
11-51-11.031,6392,12638
11-51-11.098,6408,12629
11-51-11.160,6386,12640
11-51-11.223,6380,12643
11-51-11.285,6313,12670
11-51-11.359,6287,12702
11-51-11.363,6282,12694
11-51-11.520,6288,12688
11-51-11.535,6298,12676
11-51-11.598,6325,12663
11-51-11.660,6336,12658
11-51-11.719,6333,12661
11-51-11.785,6322,12668
11-51-11.848,6308,12674
11-51-11.906,6310,12673
11-51-11.973,6309,12674
11-51-12.031,6295,12681
11-51-12.098,6290,12688
