mcu:,-16760,-1852,-3772,-2840,-13047,83
mcu:,-15244,640,-4816,4616,-1035,7136
mcu:,-23688,8132,-15796,5260,1314,10771
mcu:,-716,-4952,-13492,-6197,8702,3135
mcu:,-4984,-5592,-13220,11105,-12967,-4421
mcu:,-17892,-7264,-8740,21645,2684,-2760
mcu:,-17004,-5524,-9412,9317,9874,-6354
mcu:,-2404,-2808,-11712,-9628,13282,4042
mcu:,-7624,-7148,-15444,-12,-14231,-18650
mcu:,-17572,-6516,-8804,4758,426,14562
mcu:,-16788,-9740,-11824,6272,16513,-12189
mcu:,8696,-2444,-8940,1247,23842,21429
mcu:,-7780,-4708,-14260,-3825,-19643,-8465
mcu:,-18296,-3836,-7592,6279,2795,8857
mcu:,-16452,-6040,-6724,-2819,6640,-9406
mcu:,-168,-5212,-15236,-13118,8041,6891
mcu:,-172,-4456,-11576,10852,-12224,-730
mcu:,-16516,-4600,-7852,12108,-1669,-4017
mcu:,-17480,-1964,-7320,-18166,-1603,-5993
mcu:,-400,-6880,-11376,-12451,9147,4880
mcu:,544,-6264,-12380,8709,-20667,-761
mcu:,-19008,-3844,-7600,17307,1811,3314
mcu:,-17212,-6208,-8484,2040,11953,-12393
mcu:,-1992,-4896,-13128,-6679,9990,249
mcu:,-5480,-1684,-6096,-7278,-22140,-21791
mcu:,-17212,-4524,-7104,7426,-1256,5793
mcu:,-18428,-4040,-8412,-9591,4221,-11705
mcu:,-4328,2716,-5480,1033,4479,15375
mcu:,-4472,-9008,-12228,8212,-18875,-1373
mcu:,-17016,-5432,-8156,11653,-1173,-1467
mcu:,-16860,-1740,-8004,6333,-3232,-7078
mcu:,-9740,-16952,-10416,-20056,31910,4687
mcu:,2224,-3192,-11992,2863,-394,-158
mcu:,-14656,-5440,-10288,1547,-11548,316
mcu:,-16624,-1016,-19224,27075,9579,-3863
mcu:,-10772,-11096,-8196,-15130,11129,13588
mcu:,3520,-1932,-12620,-1118,2418,335
mcu:,-8816,-4960,-11564,-10049,-26044,9976
mcu:,-16620,-3664,-5044,2192,536,4128
mcu:,-13900,-4184,-7836,-209,6984,-6964
mcu:,-3636,-10092,-12440,-15914,17536,5676
mcu:,12816,1256,7004,9323,-7277,-31
mcu:,-15652,-5548,-8180,202,-13311,3010
mcu:,-15364,-3312,-6580,8681,-2932,-1061
mcu:,-14020,-7788,-8836,4814,7764,-7026
mcu:,-3284,-6180,-12636,-4324,11138,16484
mcu:,512,-6196,-12896,8683,-17811,589
mcu:,-17248,-5060,-7188,12751,339,-5264
mcu:,-16176,-1700,-7052,-6433,-1228,2324
mcu:,844,-7736,-12072,-17706,17284,8028
mcu:,3576,-6112,-10856,7365,-7352,-2967
mcu:,-17456,-3200,-7212,4016,-10096,-763
mcu:,-16728,-4048,-7200,-2316,-1150,522
mcu:,-7252,-12772,-9708,-406,15935,-770
mcu:,484,-1500,-12768,-2786,3928,794
mcu:,-5936,-9252,-10304,4924,-15830,-16462
