Time,I,Q
12-45-34.105,6194,13143
12-45-34.133,6254,13138
12-45-34.195,6103,13196
12-45-34.258,6044,13245
12-45-34.320,6019,13191
12-45-34.379,5897,13199
12-45-34.445,6050,13180
12-45-34.504,6068,13207
12-45-34.566,6076,13202
12-45-34.633,6092,13190
12-45-34.824,6134,13174
12-45-34.828,6189,13132
12-45-34.883,6111,13166
12-45-34.945,6167,13148
12-45-34.949,6186,13125
12-45-35.133,6177,13132
12-45-35.191,6178,13137
12-45-35.258,6204,13120
12-45-35.320,6231,13107
12-45-35.379,6274,13082
12-45-35.441,6296,13066
12-45-35.504,6282,13068
12-45-35.566,6277,13068
12-45-35.629,6248,13078
12-45-35.691,6216,13091
12-45-35.758,6208,13103
12-45-35.816,6204,13110
12-45-35.879,6196,13127
12-45-35.941,6151,13159
12-45-36.004,6139,13143
12-45-36.102,6193,13123
12-45-36.129,6092,13181
12-45-36.191,6013,13248
12-45-36.258,5500,13366
12-45-36.320,5638,13380
12-45-36.379,5981,13247
12-45-36.441,6007,13258
12-45-36.504,6057,13220
12-45-36.566,6119,13169
12-45-36.629,6204,13108
12-45-36.688,6190,13112
12-45-36.754,6127,13149
12-45-36.816,6110,13163
12-45-36.875,6149,13144
12-45-36.941,6177,13129
12-45-36.945,6179,13119
12-45-38.602,6169,13131
12-45-38.605,6177,13127
12-45-38.617,6324,13077
12-45-38.633,6322,13056
12-45-38.648,6219,13112
12-45-38.738,6196,13161
12-45-38.922,6137,13171
12-45-38.926,6174,13150
12-45-38.945,6158,13155
12-45-39.129,6173,13144
12-45-39.191,6231,13123
12-45-39.254,6263,13076
12-45-39.316,6315,13049
12-45-39.375,6360,13027
12-45-39.441,6359,13001
12-45-39.504,6370,12994
12-45-39.563,6359,12990
12-45-39.629,6342,12996
12-45-39.688,6316,13000
12-45-39.754,6251,13029
12-45-39.816,6223,13047
12-45-39.875,6221,13058
12-45-39.941,6218,13078
12-45-40.000,6186,13111
12-45-40.098,6198,13103
12-45-40.129,6232,13085
12-45-40.191,6192,13160
12-45-40.254,6117,13201
12-45-40.316,6118,13191
12-45-40.375,6096,13200
12-45-40.441,6051,13245
12-45-40.504,6047,13251
12-45-40.563,6077,13231
12-45-40.629,6109,13202
12-45-40.688,6126,13167
12-45-40.754,6160,13146
12-45-40.813,6191,13130
12-45-40.871,6222,13111
12-45-40.938,6169,13151
12-45-41.094,6165,13184
12-45-41.125,6130,13187
12-45-41.188,6096,13196
12-45-41.246,6047,13218
12-45-41.313,6032,13225
12-45-41.371,6017,13249
12-45-41.434,6030,13244
12-45-41.496,6015,13244
12-45-41.559,6010,13246
12-45-41.625,6013,13232
12-45-41.684,6024,13213
12-45-41.742,6035,13201
12-45-41.809,6031,13186
12-45-41.871,6042,13193
12-45-41.934,6064,13199
12-45-41.996,6036,13224
12-45-42.121,6129,13186
12-45-42.184,6073,13204
12-45-42.242,5727,13330
12-45-42.305,5626,13295
12-45-42.367,5919,13212
12-45-42.434,6051,13213
12-45-42.496,6042,13248
12-45-42.559,6014,13288
12-45-42.625,5999,13296
12-45-42.684,6035,13268
12-45-42.746,6050,13219
12-45-42.809,6089,13194
12-45-42.871,6105,13180
12-45-42.934,6055,13216
12-45-42.938,6026,13224
12-45-43.090,6042,13214
12-45-43.121,6025,13221
12-45-43.184,5979,13243
12-45-43.246,6010,13237
12-45-43.309,6007,13229
12-45-43.367,6012,13234
12-45-43.434,6007,13241
12-45-43.496,6010,13242
12-45-43.555,5997,13234
12-45-43.621,5985,13234
12-45-43.680,5988,13221
12-45-43.742,5988,13212
12-45-43.805,6020,13211
12-45-43.867,6046,13222
12-45-43.930,6052,13225
12-45-43.992,6048,13227
12-45-44.086,6111,13189
12-45-44.117,6099,13203
12-45-44.180,6031,13290
12-45-44.254,5994,13225
12-45-44.305,5533,13370
12-45-44.367,5664,13270
12-45-44.430,5948,13266
12-45-44.488,5960,13291
12-45-44.551,5968,13290
12-45-44.613,5966,13294
12-45-44.676,5988,13288
12-45-44.734,6010,13277
12-45-44.801,6020,13269
12-45-44.859,6021,13264
12-45-44.922,6054,13237
12-45-44.930,6137,13174
12-45-45.098,6073,13230
12-45-45.113,5997,13270
12-45-45.172,6025,13253
12-45-45.230,6016,13253
12-45-45.297,5998,13247
12-45-45.359,5976,13253
12-45-45.422,5975,13256
12-45-45.480,5983,13257
12-45-45.543,5997,13240
12-45-45.609,6013,13234
12-45-45.668,6008,13229
12-45-45.727,6011,13218
12-45-45.809,6021,13199
12-45-45.855,6034,13185
12-45-45.914,6044,13182
12-45-45.996,6048,13198
12-45-46.090,6050,13209
12-45-46.105,6089,13202
12-45-46.168,6114,13194
12-45-46.230,5975,13261
12-45-46.297,5974,13229
12-45-46.355,5619,13338
12-45-46.414,5538,13348
12-45-46.480,5590,13328
12-45-46.543,5632,13307
12-45-46.605,5662,13282
12-45-46.668,5768,13263
12-45-46.727,5960,13215
12-45-46.793,5933,13294
12-45-46.855,5956,13298
12-45-46.934,6014,13270
12-45-47.090,6115,13183
12-45-47.105,6037,13239
12-45-47.168,5975,13264
12-45-47.227,6019,13236
12-45-47.293,6004,13242
12-45-47.355,5969,13245
12-45-47.422,5943,13264
12-45-47.480,5953,13271
12-45-47.543,6005,13242
12-45-47.609,6027,13235
12-45-47.668,6039,13224
12-45-47.727,6028,13215
12-45-47.793,6025,13204
12-45-47.855,6030,13186
12-45-47.914,6044,13177
12-45-47.980,6040,13191
12-45-48.094,6048,13192
12-45-48.109,6046,13198
12-45-48.172,6082,13181
12-45-48.234,6119,13156
12-45-48.297,5990,13268
12-45-48.359,5527,13332
12-45-48.426,5442,13413
12-45-48.484,5483,13364
12-45-48.547,5682,13270
12-45-48.609,5906,13227
12-45-48.672,5966,13265
12-45-48.734,5968,13269
12-45-48.801,6047,13240
12-45-48.859,6107,13170
12-45-48.926,6023,13190
12-45-49.109,6016,13218
12-45-49.172,6008,13212
12-45-49.234,6008,13206
12-45-49.297,6005,13218
12-45-49.359,6000,13237
12-45-49.426,5985,13248
12-45-49.484,6024,13235
12-45-49.547,5989,13229
12-45-49.609,5968,13241
12-45-49.672,5952,13257
12-45-49.734,5951,13255
12-45-49.797,5965,13227
12-45-49.859,5989,13222
12-45-49.922,5991,13240
12-45-49.984,5977,13255
12-45-50.074,5996,13233
12-45-50.109,6079,13213
12-45-50.168,6061,13225
12-45-50.230,5937,13297
12-45-50.297,5528,13290
12-45-50.359,5383,13445
12-45-50.422,5474,13420
12-45-50.484,5677,13329
12-45-50.543,5785,13250
12-45-50.609,5918,13280
12-45-50.672,5936,13292
12-45-50.730,5948,13287
12-45-50.793,6007,13237
12-45-50.855,6079,13212
12-45-50.922,6063,13179
12-45-50.926,5974,13239
12-45-51.070,5975,13254
12-45-51.105,5985,13231
12-45-51.168,5952,13231
12-45-51.230,5938,13246
12-45-51.297,5942,13264
12-45-51.355,5999,13255
12-45-51.422,5995,13254
12-45-51.480,5972,13268
12-45-51.543,5958,13261
12-45-51.609,5957,13256
12-45-51.668,5964,13240
12-45-51.730,5976,13224
12-45-51.793,5988,13219
12-45-51.855,5992,13223
12-45-51.922,5991,13233
12-45-51.984,5987,13236
12-45-52.074,6032,13191
12-45-52.109,6122,13202
12-45-52.168,5968,13251
12-45-52.230,5533,13421
12-45-52.297,5279,13478
12-45-52.355,5265,13511
12-45-52.543,5303,13500
12-45-52.605,5926,13266
12-45-52.668,5927,13292
12-45-52.727,5935,13288
12-45-52.793,5983,13256
12-45-52.855,6056,13212
12-45-52.922,6096,13184
12-45-54.586,5955,13258
12-45-54.598,5930,13263
12-45-54.613,6039,13232
12-45-54.629,6028,13185
12-45-54.719,6039,13181
12-45-54.734,6059,13180
12-45-54.754,5668,13413
12-45-54.770,5380,13453
12-45-54.785,5966,13295
12-45-54.848,6024,13247
12-45-54.910,6076,13205
12-45-55.102,5986,13252
12-45-55.277,6009,13236
12-45-55.289,5938,13254
12-45-55.352,5944,13265
12-45-55.410,5974,13249
12-45-55.473,5983,13237
12-45-55.535,6016,13224
12-45-55.602,6011,13236
12-45-55.664,5997,13231
12-45-55.723,5987,13229
12-45-55.789,5983,13216
12-45-55.852,5996,13205
12-45-55.910,6026,13187
12-45-55.977,6043,13200
12-45-56.086,6037,13210
12-45-56.098,6050,13219
12-45-56.160,6133,13225
12-45-56.223,6020,13310
12-45-56.285,5317,13539
12-45-56.348,5078,13596
12-45-56.410,5065,13593
12-45-56.473,5166,13542
12-45-56.535,5278,13512
12-45-56.598,5320,13457
12-45-56.660,5354,13439
12-45-56.719,5378,13439
12-45-56.785,5866,13283
12-45-56.848,5866,13383
12-45-56.906,5894,13331
12-45-57.078,6012,13264
12-45-57.098,5929,13290
12-45-57.156,5977,13254
12-45-57.219,5927,13258
12-45-57.281,5906,13270
12-45-57.344,5928,13262
12-45-57.406,5905,13268
12-45-57.469,5898,13278
12-45-57.527,5915,13273
12-45-57.594,5947,13256
12-45-57.656,5970,13241
12-45-57.719,5973,13239
12-45-57.781,5964,13233
12-45-57.840,5971,13230
12-45-57.902,5973,13224
12-45-57.969,5964,13226
12-45-58.094,5957,13281
12-45-58.152,5957,13298
12-45-58.215,6053,13273
12-45-58.281,6055,13297
12-45-58.340,5927,13239
12-45-58.398,5565,13390
12-45-58.465,5412,13412
12-45-58.527,5491,13362
12-45-58.605,5544,13357
12-45-58.664,5479,13373
12-45-58.727,5438,13393
12-45-58.793,5506,13384
12-45-58.852,5951,13233
12-45-58.914,5952,13312
12-45-59.070,6038,13245
12-45-59.102,6082,13212
12-45-59.160,6025,13243
12-45-59.234,5961,13267
12-45-59.289,5981,13238
12-45-59.348,5980,13228
12-45-59.406,5920,13265
12-45-59.473,5938,13280
12-45-59.535,5984,13242
12-45-59.602,6012,13227
12-45-59.660,6022,13225
12-45-59.723,6032,13211
12-45-59.785,6020,13213
12-45-59.848,6000,13213
12-45-59.910,5984,13206
12-45-59.977,5975,13202
12-46-0.066,5980,13222
12-46-0.098,5987,13237
12-46-0.160,6004,13242
12-46-0.223,6031,13242
12-46-0.285,6010,13280
12-46-0.348,6004,13255
12-46-0.406,5808,13265
12-46-0.473,5578,13345
12-46-0.535,5510,13361
12-46-0.605,5441,13404
12-46-0.660,5357,13453
12-46-0.719,5303,13469
12-46-0.785,5334,13459
12-46-0.848,5552,13408
12-46-0.906,5905,13281
12-46-0.910,5951,13304
12-46-1.098,6029,13205
12-46-1.160,5990,13242
12-46-1.219,5946,13257
12-46-1.285,5962,13231
12-46-1.344,5997,13210
12-46-1.406,5966,13232
12-46-1.469,5926,13250
12-46-1.531,5905,13281
12-46-1.594,5932,13277
12-46-1.656,5912,13276
12-46-1.715,5925,13277
12-46-1.781,5987,13228
12-46-1.840,5992,13223
12-46-1.902,5989,13218
12-46-2.078,5982,13217
12-46-2.090,5975,13264
12-46-2.152,5964,13274
12-46-2.215,6000,13265
12-46-2.281,5887,13345
12-46-2.340,5705,13252
12-46-2.398,5357,13397
12-46-2.465,5253,13477
12-46-2.527,5185,13555
12-46-2.590,5047,13605
12-46-2.648,5046,13593
12-46-2.711,5314,13413
12-46-2.777,5830,13341
12-46-2.840,5845,13326
12-46-2.898,5892,13309
12-46-2.902,5955,13268
12-46-3.070,6036,13210
12-46-3.090,5980,13208
12-46-3.148,5956,13246
12-46-3.207,5965,13239
12-46-3.273,5995,13203
12-46-3.352,6004,13198
12-46-3.395,6066,13130
12-46-3.461,6156,13135
12-46-3.520,6094,13195
12-46-3.586,6051,13216
12-46-3.648,6058,13223
12-46-3.707,6067,13219
12-46-3.773,6071,13206
12-46-3.832,6109,13179
12-46-3.906,6157,13159
12-46-3.973,6170,13153
12-46-4.063,6157,13150
12-46-4.098,6188,13116
12-46-4.145,6348,13136
12-46-4.207,6122,13201
12-46-4.285,5895,13190
12-46-4.348,5305,13463
12-46-4.406,5281,13487
12-46-4.473,5267,13497
12-46-4.531,5294,13481
12-46-4.598,5321,13465
12-46-4.656,5394,13380
12-46-4.816,5755,13241
12-46-4.848,6002,13296
12-46-4.906,6004,13295
12-46-4.910,6037,13271
12-46-5.063,6088,13257
12-46-5.098,6140,13174
12-46-5.145,6032,13211
12-46-5.219,5997,13279
12-46-5.285,6068,13226
12-46-5.344,6055,13213
12-46-5.406,6024,13229
12-46-5.457,6000,13242
12-46-5.531,6012,13250
12-46-5.598,6028,13237
12-46-5.645,6028,13236
12-46-5.719,6006,13240
12-46-5.785,6007,13239
12-46-5.844,6017,13230
12-46-5.902,6074,13193
12-46-5.969,6133,13160
12-46-6.063,6138,13166
12-46-6.098,6137,13167
12-46-6.156,6159,13147
12-46-6.219,6324,13099
12-46-6.281,6179,13201
12-46-6.344,5908,13310
12-46-6.406,5258,13441
12-46-6.473,5215,13521
12-46-6.531,5306,13497
12-46-6.594,5529,13395
12-46-6.656,5509,13379
12-46-6.715,5602,13339
12-46-6.781,5684,13254
12-46-6.840,5997,13217
12-46-6.902,5951,13301
12-46-7.094,6125,13171
12-46-7.152,6044,13186
12-46-7.215,5967,13256
12-46-7.281,6019,13242
12-46-7.340,6015,13230
12-46-7.410,6026,13228
12-46-7.465,6008,13233
12-46-7.527,5990,13238
12-46-7.594,6016,13221
12-46-7.652,6015,13221
12-46-7.715,6011,13214
12-46-7.777,6008,13218
12-46-7.840,6002,13209
12-46-7.898,6021,13199
12-46-7.965,6070,13167
12-46-8.055,6105,13148
12-46-8.090,6107,13150
12-46-8.148,6094,13166
12-46-8.211,6114,13142
12-46-8.273,6230,13151
12-46-8.336,6050,13213
12-46-8.395,5276,13522
12-46-8.461,5199,13533
12-46-8.523,5268,13515
12-46-8.586,5529,13417
12-46-8.648,5811,13253
12-46-8.711,5908,13212
12-46-8.895,5996,13213
12-46-10.563,6103,13177
12-46-10.578,5974,13243
12-46-10.594,6004,13222
12-46-10.703,5973,13207
12-46-10.719,6057,13169
12-46-10.734,6065,13263
12-46-10.754,5688,13324
12-46-10.770,6032,13247
12-46-10.828,6045,13244
12-46-10.891,6060,13232
12-46-11.063,6077,13202
12-46-11.078,5985,13251
12-46-11.145,5955,13265
12-46-11.203,6000,13240
12-46-11.270,5989,13246
12-46-11.332,5954,13267
12-46-11.391,5963,13266
12-46-11.457,5987,13242
12-46-11.520,6013,13223
12-46-11.578,5977,13255
12-46-11.641,5954,13265
12-46-11.703,5952,13256
12-46-11.770,5971,13228
12-46-11.828,6021,13192
12-46-11.891,6057,13178
12-46-11.957,6061,13193
12-46-12.063,6054,13195
12-46-12.078,6082,13184
12-46-12.141,6157,13168
12-46-12.203,6014,13250
12-46-12.266,5401,13363
12-46-12.328,5173,13493
12-46-12.391,5127,13529
12-46-12.453,5122,13543
12-46-12.516,5170,13505
12-46-12.574,5349,13399
12-46-12.641,5799,13203
12-46-12.703,5939,13294
12-46-12.766,5945,13301
12-46-12.828,6003,13266
12-46-12.887,6055,13230
12-46-13.063,5940,13259
12-46-13.078,5964,13252
12-46-13.141,5980,13213
12-46-13.203,5971,13230
12-46-13.266,5941,13262
12-46-13.328,5955,13248
12-46-13.391,6005,13249
12-46-13.453,6047,13230
12-46-13.516,6041,13227
12-46-13.578,6021,13231
12-46-13.641,6013,13222
12-46-13.703,6010,13206
12-46-13.770,6022,13183
12-46-13.828,6035,13162
12-46-13.887,6067,13146
12-46-13.953,6103,13150
12-46-14.047,6090,13163
12-46-14.078,6076,13157
12-46-14.145,6195,13137
12-46-14.203,6143,13139
12-46-14.359,6016,13225
12-46-14.363,5515,13318
12-46-14.387,5428,13430
12-46-14.453,5809,13304
12-46-14.512,6016,13234
12-46-14.574,6037,13232
12-46-14.641,6058,13222
12-46-14.699,6067,13212
12-46-14.766,6080,13192
12-46-14.824,6102,13165
12-46-14.887,6135,13150
12-46-14.895,6048,13169
12-46-15.059,5993,13209
12-46-15.074,6018,13219
12-46-15.137,6036,13196
12-46-15.199,6004,13196
12-46-15.266,5976,13240
12-46-15.324,5983,13242
12-46-15.387,6012,13232
12-46-15.449,5996,13257
12-46-15.512,6010,13247
12-46-15.574,5989,13247
12-46-15.637,5978,13242
12-46-15.699,5992,13222
12-46-15.766,6048,13179
12-46-15.824,6089,13142
12-46-15.887,6097,13153
12-46-15.953,6087,13165
12-46-16.043,6098,13146
12-46-16.074,6223,13143
12-46-16.137,6139,13186
12-46-16.199,6012,13212
12-46-16.266,5431,13470
12-46-16.328,5235,13523
12-46-16.391,5290,13526
12-46-16.453,5507,13442
12-46-16.516,5753,13319
12-46-16.574,5937,13253
12-46-16.637,5965,13281
12-46-16.699,5977,13268
12-46-16.762,6012,13230
12-46-16.824,6067,13176
12-46-16.887,6130,13147
12-46-17.078,6047,13196
12-46-17.137,6046,13187
12-46-17.195,6006,13202
12-46-17.262,5959,13246
12-46-17.324,5971,13259
12-46-17.383,5975,13257
12-46-17.449,5991,13247
12-46-17.508,5956,13263
12-46-17.566,5952,13267
12-46-17.633,5930,13258
12-46-17.695,5951,13234
12-46-17.762,5969,13222
12-46-17.820,6028,13175
12-46-17.879,6065,13148
12-46-17.945,6079,13153
12-46-18.051,6062,13170
12-46-18.066,6042,13178
12-46-18.133,6130,13145
12-46-18.191,6179,13142
12-46-18.258,6027,13240
12-46-18.320,5602,13432
12-46-18.379,5323,13500
12-46-18.445,5309,13513
12-46-18.504,5405,13472
12-46-18.566,5422,13457
12-46-18.633,5489,13431
12-46-18.691,5761,13315
12-46-18.758,5932,13268
12-46-18.816,5936,13296
12-46-18.895,5962,13265
12-46-19.051,6127,13169
12-46-19.066,6016,13242
12-46-19.129,5978,13299
12-46-19.191,6038,13216
12-46-19.254,5973,13233
12-46-19.316,5993,13241
12-46-19.375,6013,13233
12-46-19.441,5993,13241
12-46-19.504,5980,13261
12-46-19.563,5946,13270
12-46-19.629,5942,13271
12-46-19.695,5946,13255
12-46-19.754,5946,13237
12-46-19.816,5971,13201
12-46-19.875,6017,13183
12-46-19.941,6049,13165
12-46-20.051,6060,13179
12-46-20.063,6053,13188
12-46-20.129,6026,13212
12-46-20.191,6099,13141
12-46-20.254,5950,13289
12-46-20.316,5956,13252
12-46-20.375,5921,13250
12-46-20.441,5930,13243
12-46-20.504,5932,13247
12-46-20.566,5900,13267
12-46-20.629,5902,13279
12-46-20.688,5918,13271
12-46-20.754,5911,13273
12-46-20.813,5910,13293
12-46-20.891,5943,13305
12-46-20.895,5983,13286
12-46-21.172,5974,13266
12-46-21.180,6014,13230
12-46-21.188,6001,13214
12-46-21.246,6009,13191
12-46-21.328,5967,13208
12-46-21.387,5950,13223
12-46-21.453,5917,13235
12-46-21.512,5906,13277
12-46-21.574,5925,13244
12-46-21.637,5914,13246
12-46-21.699,5919,13228
12-46-21.762,5930,13216
12-46-21.824,5951,13186
12-46-21.883,5987,13160
12-46-21.949,6019,13161
12-46-22.039,6023,13177
12-46-22.070,5983,13200
12-46-22.137,6031,13194
12-46-22.199,6069,13190
12-46-22.262,5984,13250
12-46-22.324,5981,13234
12-46-22.383,5987,13225
12-46-22.535,5931,13336
12-46-22.543,5858,13414
12-46-22.574,5880,13428
12-46-22.637,5898,13394
12-46-22.699,5889,13382
12-46-22.762,5874,13386
12-46-22.824,5893,13340
12-46-22.887,5936,13310
12-46-23.043,6001,13208
12-46-23.070,5977,13219
12-46-23.137,5908,13261
12-46-23.195,5857,13282
12-46-23.262,5896,13249
12-46-23.320,5915,13234
12-46-23.383,5918,13223
12-46-23.449,5887,13237
12-46-23.512,5883,13242
12-46-23.570,5900,13243
12-46-23.637,5899,13244
12-46-23.699,5901,13242
12-46-23.777,5895,13247
12-46-23.809,5886,13246
12-46-23.871,5892,13233
12-46-23.938,5897,13223
12-46-24.043,5907,13223
12-46-24.059,5922,13232
12-46-24.125,5910,13247
12-46-24.184,5877,13283
12-46-24.246,5982,13249
12-46-24.313,5923,13250
12-46-24.375,5893,13303
12-46-24.438,5923,13230
12-46-24.496,5948,13216
12-46-24.559,5926,13277
12-46-24.625,5910,13284
12-46-24.684,5917,13269
12-46-24.746,5926,13265
12-46-24.813,5908,13277
12-46-24.871,5880,13307
12-46-24.879,5923,13297
12-46-26.539,5971,13216
12-46-26.555,5898,13258
12-46-26.570,5919,13258
12-46-26.586,5929,13233
12-46-26.695,5931,13216
12-46-26.703,5954,13187
12-46-26.711,5969,13221
12-46-26.727,5343,13444
12-46-26.742,5592,13318
12-46-26.809,5783,13277
12-46-26.883,5848,13330
12-46-26.891,5899,13315
12-46-27.039,5995,13244
12-46-27.055,6030,13187
12-46-27.121,5948,13225
12-46-27.184,5943,13240
12-46-27.246,5950,13219
12-46-27.309,5936,13219
12-46-27.371,5899,13235
12-46-27.434,5903,13244
12-46-27.496,5934,13240
12-46-27.559,5949,13235
12-46-27.625,5929,13242
12-46-27.688,5931,13245
12-46-27.746,5924,13241
12-46-27.813,5927,13228
12-46-27.984,5948,13213
12-46-28.063,5987,13203
12-46-28.125,5973,13220
12-46-28.188,5984,13204
12-46-28.246,6051,13195
12-46-28.313,5969,13286
12-46-28.375,5713,13209
12-46-28.438,5397,13404
12-46-28.496,5400,13419
12-46-28.559,5406,13417
12-46-28.625,5450,13411
12-46-28.688,5592,13283
12-46-28.746,5870,13278
12-46-28.813,5896,13280
12-46-28.871,5945,13255
12-46-29.043,6000,13201
12-46-29.059,5938,13224
12-46-29.121,5953,13238
12-46-29.184,5949,13217
12-46-29.246,5957,13200
12-46-29.309,5950,13208
12-46-29.367,5921,13228
12-46-29.434,5917,13233
12-46-29.496,5938,13254
12-46-29.559,5953,13244
12-46-29.621,5921,13248
12-46-29.680,5902,13254
12-46-29.742,5902,13243
12-46-29.809,5908,13239
12-46-29.871,5918,13225
12-46-29.934,5934,13209
12-46-30.039,5949,13197
12-46-30.055,5949,13203
12-46-30.121,5932,13236
12-46-30.184,5900,13241
12-46-30.242,5979,13226
12-46-30.309,6023,13231
12-46-30.367,5894,13302
12-46-30.434,5782,13274
12-46-30.496,5529,13338
12-46-30.555,5616,13346
12-46-30.621,5772,13308
12-46-30.680,5814,13285
12-46-30.742,5858,13281
12-46-30.809,5886,13290
12-46-30.867,5916,13292
12-46-30.875,5924,13271
12-46-31.039,5951,13249
12-46-31.055,5991,13215
12-46-31.117,6078,13169
12-46-31.180,5961,13189
12-46-31.238,5874,13289
12-46-31.305,5929,13261
12-46-31.367,5958,13234
12-46-31.434,5926,13228
12-46-31.492,5925,13242
12-46-31.555,5927,13254
12-46-31.617,5921,13265
12-46-31.680,5907,13260
12-46-31.738,5908,13251
12-46-31.805,5916,13241
12-46-31.867,5919,13236
12-46-31.930,5922,13225
12-46-32.039,5934,13207
12-46-32.055,5946,13203
12-46-32.121,5951,13209
12-46-32.180,5944,13225
12-46-32.242,5921,13247
12-46-32.305,5981,13235
12-46-32.367,6047,13242
12-46-32.434,5920,13288
12-46-32.496,5334,13474
12-46-32.559,5188,13533
12-46-32.621,5201,13529
12-46-32.680,5358,13477
12-46-32.742,5610,13361
12-46-32.805,5869,13242
12-46-32.867,5902,13276
12-46-32.875,5917,13285
12-46-33.055,6004,13206
12-46-33.117,6030,13207
12-46-33.180,5928,13253
12-46-33.238,5937,13244
12-46-33.426,5915,13240
12-46-33.492,5888,13263
12-46-33.551,5879,13262
12-46-33.617,5856,13269
12-46-33.680,5836,13283
12-46-33.742,5850,13269
12-46-33.805,5846,13262
12-46-33.867,5853,13253
12-46-33.930,5869,13238
12-46-34.023,5901,13228
12-46-34.055,5931,13201
12-46-34.117,5950,13197
12-46-34.180,5938,13230
12-46-34.242,5925,13247
12-46-34.305,6050,13217
12-46-34.367,5989,13275
12-46-34.430,5936,13215
12-46-34.492,5734,13262
12-46-34.555,5709,13237
12-46-34.617,5890,13235
12-46-34.680,5915,13275
12-46-34.742,5930,13279
12-46-34.805,5960,13275
12-46-34.863,6012,13238
12-46-35.023,5936,13223
12-46-35.051,5903,13253
12-46-35.117,5917,13236
12-46-35.180,5960,13197
12-46-35.238,5963,13190
12-46-35.305,5940,13204
12-46-35.367,5933,13206
12-46-35.430,5934,13207
12-46-35.492,5964,13197
12-46-35.551,5929,13213
12-46-35.617,5908,13249
12-46-35.676,5898,13235
12-46-35.738,5879,13247
12-46-35.801,5890,13224
12-46-35.863,5915,13205
12-46-35.930,5932,13205
12-46-36.047,5933,13236
12-46-36.055,5897,13248
12-46-36.113,5947,13234
12-46-36.176,6012,13214
12-46-36.238,5880,13302
12-46-36.305,5905,13255
12-46-36.367,5895,13270
12-46-36.434,5886,13315
12-46-36.496,5901,13321
12-46-36.555,5895,13341
12-46-36.617,5897,13329
12-46-36.680,5885,13322
12-46-36.742,5885,13315
12-46-36.809,5927,13269
12-46-36.867,5979,13237
12-46-37.023,5953,13208
12-46-37.055,5890,13243
12-46-37.121,5915,13259
12-46-37.180,5928,13232
12-46-37.238,5920,13231
12-46-37.305,5914,13237
12-46-37.367,5908,13253
12-46-37.523,5923,13249
12-46-37.555,5912,13252
12-46-37.617,5900,13255
12-46-37.680,5882,13257
12-46-37.742,5888,13244
12-46-37.809,5918,13220
12-46-37.867,5940,13205
12-46-37.930,5942,13205
12-46-38.020,5933,13233
12-46-38.051,5908,13248
12-46-38.117,5930,13228
12-46-38.176,5985,13202
12-46-38.238,5967,13249
12-46-38.305,5793,13253
12-46-38.363,5317,13418
12-46-38.426,5254,13493
12-46-38.488,5405,13448
12-46-38.551,5682,13304
12-46-38.613,5779,13257
12-46-38.676,5887,13275
12-46-38.734,5909,13262
12-46-38.801,5951,13233
12-46-38.859,6000,13192
12-46-38.867,6029,13174
12-46-39.020,5936,13199
12-46-39.047,5921,13240
12-46-39.113,5925,13224
12-46-39.176,5911,13217
12-46-39.238,5904,13221
12-46-39.301,5895,13239
12-46-39.363,5903,13234
12-46-39.430,5913,13244
12-46-39.488,5899,13255
12-46-39.551,5857,13262
12-46-39.617,5874,13253
12-46-39.680,5887,13248
12-46-39.738,5895,13237
12-46-39.801,5909,13223
12-46-39.863,5932,13206
12-46-39.930,5953,13192
12-46-40.020,5948,13208
12-46-40.051,5943,13227
12-46-40.113,5939,13230
12-46-40.176,5999,13196
12-46-40.238,5989,13245
12-46-40.305,5890,13243
12-46-40.363,5292,13383
12-46-40.430,5111,13555
12-46-40.488,5209,13536
12-46-40.551,5316,13469
12-46-40.617,5293,13463
12-46-40.676,5251,13497
12-46-40.734,5367,13371
12-46-40.801,5837,13302
12-46-40.859,5912,13266
12-46-40.867,5997,13202
12-46-42.520,5995,13204
12-46-42.535,5899,13255
12-46-42.543,5911,13248
12-46-42.551,5917,13234
12-46-42.566,5916,13243
12-46-42.680,5907,13233
12-46-42.711,5969,13237
12-46-42.719,6022,13212
12-46-42.738,5865,13269
12-46-42.789,5877,13297
12-46-42.852,5907,13261
12-46-42.855,5974,13208
12-46-43.023,6019,13188
12-46-43.039,5935,13228
12-46-43.105,5912,13239
12-46-43.164,5943,13209
12-46-43.227,5937,13206
12-46-43.293,5916,13223
12-46-43.352,5919,13242
12-46-43.414,5930,13247
12-46-43.480,5923,13248
12-46-43.543,5909,13253
12-46-43.605,5914,13250
12-46-43.668,5906,13252
12-46-43.730,5890,13247
12-46-43.793,5905,13224
12-46-43.855,5923,13206
12-46-43.922,5931,13209
12-46-44.012,5922,13225
12-46-44.039,5905,13242
12-46-44.105,5977,13221
12-46-44.168,6004,13207
12-46-44.332,5955,13276
12-46-44.352,5473,13424
12-46-44.414,5484,13355
12-46-44.480,5652,13291
12-46-44.539,5786,13253
12-46-44.602,5884,13240
12-46-44.664,5981,13223
12-46-44.727,5954,13242
12-46-44.793,5933,13249
12-46-44.855,5951,13232
12-46-45.023,6027,13157
12-46-45.039,5976,13207
12-46-45.105,5854,13252
12-46-45.168,5969,13202
12-46-45.227,5936,13204
12-46-45.293,5907,13208
12-46-45.352,5878,13233
12-46-45.414,5881,13242
12-46-45.480,5908,13242
12-46-45.539,5926,13234
