Time,I,Q
12-54-31.723,6138,12971
12-54-31.785,6118,12978
12-54-31.852,6102,13005
12-54-31.910,6159,12954
12-54-31.977,6123,12971
12-54-32.023,6153,12971
12-54-32.102,6205,12971
12-54-32.160,6191,12990
12-54-32.223,6161,12989
12-54-32.285,6143,12997
12-54-32.293,6137,13003
12-54-32.441,6139,12993
12-54-32.473,6114,12988
12-54-32.531,6052,13002
12-54-32.598,6031,13003
12-54-32.660,6042,12989
12-54-32.719,6019,13015
12-54-32.785,6061,12993
12-54-32.848,6105,12974
12-54-32.906,6108,12964
12-54-32.973,6065,12978
12-54-33.031,6027,13020
12-54-33.098,6054,13018
12-54-33.160,6091,13000
12-54-33.219,6092,12983
12-54-33.285,6091,12984
12-54-33.344,6080,12990
12-54-33.441,6070,12995
12-54-33.473,6085,12976
12-54-33.531,6105,12965
12-54-33.598,6131,12948
12-54-33.656,6123,12959
12-54-33.719,6132,12966
12-54-33.785,6117,12975
12-54-33.844,6055,13019
12-54-33.906,6183,12954
12-54-33.969,6109,12997
12-54-34.031,6105,13001
12-54-34.098,6205,12983
12-54-34.156,6197,12995
12-54-34.215,6147,13007
12-54-34.281,6071,13037
12-54-34.438,6082,13001
12-54-34.488,6065,13003
12-54-34.527,6032,13007
12-54-34.594,6012,13016
12-54-34.656,6015,13008
12-54-34.715,5994,13014
12-54-34.777,5994,13027
12-54-34.840,6034,13010
12-54-34.902,6056,13009
12-54-34.965,6075,12998
12-54-35.027,6046,13009
12-54-35.094,6037,13012
12-54-35.156,6047,13015
12-54-35.215,6075,12995
12-54-35.281,6088,12990
12-54-35.344,6092,12985
12-54-35.438,6108,12978
12-54-35.469,6109,12972
12-54-35.527,6126,12957
12-54-35.594,6148,12939
12-54-35.656,6179,12931
12-54-35.715,6202,12922
12-54-35.777,6204,12945
12-54-35.840,6182,12953
12-54-35.996,6144,12939
12-54-36.027,6085,12983
12-54-36.090,6080,13027
12-54-36.152,6127,13009
12-54-36.215,6187,12992
12-54-36.277,6214,12974
12-54-36.285,6165,12997
12-54-36.434,6099,13020
12-54-36.465,6084,13013
12-54-36.523,6078,13005
12-54-36.590,6045,13009
12-54-36.648,6045,13010
12-54-36.711,6025,13004
12-54-36.777,6014,13019
12-54-36.836,6029,13020
12-54-36.898,6056,13000
12-54-36.961,6079,12990
12-54-37.023,6070,12991
12-54-37.090,6062,13007
12-54-37.148,6054,13012
12-54-37.211,6054,13008
12-54-37.273,6043,13004
12-54-37.336,6029,13019
12-54-37.445,6018,13023
12-54-37.461,6029,13009
12-54-37.520,6059,12998
12-54-37.586,6081,12982
12-54-37.645,6125,12973
12-54-37.707,6125,12982
12-54-37.770,6101,13004
12-54-37.832,6057,13010
12-54-37.891,6128,12972
12-54-37.957,6141,12969
12-54-38.016,6149,12976
12-54-38.078,6147,12993
12-54-38.145,6180,13004
12-54-38.203,6142,13005
12-54-38.281,6136,13006
12-54-38.289,6171,12993
12-54-38.441,6163,12984
12-54-38.457,6160,12970
12-54-38.516,6165,12970
12-54-38.578,6161,12979
12-54-38.730,6128,12989
12-54-38.770,6076,13006
12-54-38.832,6099,12967
12-54-38.895,5994,13005
12-54-38.957,6103,13003
12-54-39.020,6088,12995
12-54-39.086,6092,12986
12-54-39.145,6062,13005
12-54-39.207,6037,13028
12-54-39.270,6020,13027
12-54-39.332,6032,13023
12-54-39.441,6025,13024
12-54-39.457,6009,13027
12-54-39.520,5989,13035
12-54-39.578,6011,13025
12-54-39.645,6049,13004
12-54-39.707,6083,12963
12-54-39.770,6136,12949
12-54-39.832,6142,12974
12-54-39.895,6091,13004
12-54-39.969,6089,12979
12-54-40.016,6108,12978
12-54-40.078,6092,12983
12-54-40.145,6116,13003
12-54-40.207,6216,12970
12-54-40.270,6232,12966
12-54-41.930,6140,13009
12-54-41.945,6084,13022
12-54-41.973,5975,13024
12-54-42.063,6058,13000
12-54-42.078,6087,12994
12-54-42.098,6094,12963
12-54-42.113,6195,12934
12-54-42.145,6127,13020
12-54-42.207,6136,13018
12-54-42.273,6151,12997
12-54-42.430,6115,13003
12-54-42.457,6119,13001
12-54-42.520,6118,12980
12-54-42.586,6123,12960
12-54-42.645,6098,12960
12-54-42.707,6109,12952
12-54-42.770,6066,12985
12-54-42.832,6075,12973
12-54-42.895,6112,12976
12-54-42.957,6118,12965
12-54-43.020,6090,12971
12-54-43.078,6073,12984
12-54-43.145,6097,12978
12-54-43.207,6102,12972
12-54-43.270,6105,12964
12-54-43.332,6110,12964
12-54-43.426,6089,12970
12-54-43.457,6099,12963
12-54-43.520,6121,12954
12-54-43.578,6140,12959
12-54-43.645,6154,12943
12-54-43.703,6229,12923
12-54-43.770,6241,12916
12-54-43.832,6120,12936
12-54-43.895,6169,12936
12-54-43.957,6147,12971
12-54-44.020,6196,12944
12-54-44.168,6259,12943
12-54-44.207,6214,12973
12-54-44.273,6142,13007
12-54-44.281,6111,13009
12-54-44.461,6088,12987
12-54-44.520,6084,12984
12-54-44.586,6019,12989
12-54-44.648,5992,13029
12-54-44.707,6081,12999
12-54-44.773,6083,12994
12-54-44.832,6067,12982
12-54-44.895,6032,13007
12-54-44.961,6013,13016
12-54-45.023,6003,13019
12-54-45.086,5999,13026
12-54-45.148,6014,13020
12-54-45.207,6042,13008
12-54-45.273,6032,13015
12-54-45.332,6041,13011
12-54-45.426,6044,13002
12-54-45.457,6058,12994
12-54-45.520,6093,12968
12-54-45.586,6138,12959
12-54-45.645,6125,12986
12-54-45.703,6087,13000
12-54-45.770,6065,13009
12-54-45.832,6108,12977
12-54-45.891,6078,12985
12-54-45.957,6126,12990
12-54-46.016,6175,12982
12-54-46.078,6194,12985
12-54-46.145,6144,13000
12-54-46.207,6085,13012
12-54-46.270,6072,12997
12-54-46.426,6057,12987
12-54-46.457,6063,12981
12-54-46.520,6031,12984
12-54-46.586,6008,13018
12-54-46.648,6095,12984
12-54-46.707,6094,12986
12-54-46.891,6101,12971
12-54-46.961,6087,12977
12-54-47.020,6097,12975
12-54-47.086,6097,12969
12-54-47.133,6097,12971
12-54-47.191,6092,12972
12-54-47.258,6108,12968
12-54-47.332,6156,12944
12-54-47.430,6180,12922
12-54-47.445,6195,12921
12-54-47.504,6198,12921
12-54-47.566,6208,12937
12-54-47.633,6115,12987
12-54-47.691,6144,12955
12-54-47.770,6150,12953
12-54-47.832,6142,12952
12-54-47.879,6142,12995
12-54-47.945,6174,12998
12-54-48.004,6178,12984
12-54-48.066,6111,13009
12-54-48.129,6064,13032
12-54-48.191,6077,13012
12-54-48.273,6072,13004
12-54-48.277,6053,13003
12-54-48.430,6093,12967
12-54-48.445,6052,12999
12-54-48.508,6061,13003
12-54-48.566,6084,12999
12-54-48.633,6095,12987
12-54-48.695,6115,12969
12-54-48.762,6090,12976
12-54-48.824,6062,12991
12-54-48.883,6056,13006
12-54-48.945,6056,13012
12-54-49.008,6026,13024
12-54-49.070,6009,13028
12-54-49.137,6017,13020
12-54-49.199,6037,13002
12-54-49.262,6076,12992
12-54-49.320,6113,12965
12-54-49.414,6133,12957
12-54-49.449,6154,12952
12-54-49.633,6169,12956
12-54-49.648,6080,12973
12-54-49.695,6166,12982
12-54-49.762,6123,12989
12-54-49.824,6126,13017
12-54-49.887,6153,13006
12-54-49.953,6152,13003
12-54-50.012,6125,13007
12-54-50.074,6082,13024
12-54-50.137,6078,13027
12-54-50.199,6094,13000
12-54-50.262,6061,13002
12-54-50.273,6066,13007
12-54-50.449,6090,12983
12-54-50.512,6094,12990
12-54-50.574,6089,13000
12-54-50.641,6102,12986
12-54-50.699,6136,12976
12-54-50.766,6124,12973
12-54-50.824,6105,12981
12-54-50.887,6066,12995
12-54-50.949,6051,13012
12-54-51.012,6032,13017
12-54-51.070,6049,13003
12-54-51.137,6038,13009
12-54-51.199,6111,12956
12-54-51.262,6151,12946
12-54-51.320,6148,12944
12-54-51.414,6144,12948
12-54-51.449,6172,12941
12-54-51.508,6157,12937
12-54-51.570,6102,12981
12-54-51.637,6116,13002
12-54-51.695,6192,12942
12-54-51.762,6159,12975
12-54-51.820,6125,12997
12-54-51.883,6117,13015
12-54-51.945,6069,13023
12-54-52.008,6094,13013
12-54-52.070,6110,13010
12-54-52.137,6120,13004
12-54-52.195,6117,12995
12-54-52.258,6076,13003
12-54-52.414,6067,12996
12-54-52.445,6085,12971
12-54-52.504,6063,12989
12-54-52.566,6037,13018
12-54-52.633,6059,13005
12-54-52.695,6063,12992
12-54-52.758,6039,13004
12-54-52.816,6019,13009
12-54-52.879,5986,13030
12-54-52.945,5989,13035
12-54-53.004,5991,13037
12-54-53.066,5976,13040
12-54-53.129,5964,13041
12-54-53.191,5961,13042
12-54-53.258,5980,13025
12-54-53.320,6025,12995
12-54-53.410,6065,12981
12-54-53.445,6116,12961
12-54-53.504,6118,12968
12-54-53.566,6095,12987
12-54-53.633,6093,13002
12-54-53.691,6201,12966
12-54-53.758,6163,12976
12-54-53.816,6168,12984
12-54-53.879,6149,13018
12-54-53.945,6018,13046
12-54-54.004,6063,13010
12-54-54.066,6137,12989
12-54-54.129,6130,12997
12-54-54.191,6143,12985
12-54-54.254,6145,12982
12-54-54.406,6077,13007
12-54-54.441,6093,12988
12-54-54.504,6078,12971
12-54-54.563,6069,12983
12-54-54.629,6110,12984
12-54-54.688,6097,12989
12-54-54.754,6072,12983
12-54-54.816,6048,13002
12-54-54.879,6053,13000
12-54-54.953,6045,13002
12-54-55.008,6051,13001
12-54-55.066,6058,13005
12-54-55.133,6059,13010
12-54-55.191,6045,13007
12-54-55.246,6058,12990
12-54-55.309,6073,12966
12-54-55.414,6100,12950
12-54-55.449,6126,12947
12-54-55.512,6138,12948
12-54-55.574,6114,12974
12-54-55.637,6084,12981
12-54-55.699,6113,12975
12-54-55.762,6116,12956
12-54-55.809,6127,12978
12-54-55.887,6236,12941
12-54-55.934,6211,12962
12-54-55.996,6166,13003
12-54-56.059,6140,12999
12-54-56.137,6168,12979
12-54-56.199,6193,12956
12-54-56.262,6220,12951
12-54-56.434,6195,12963
12-54-57.922,6020,13027
12-54-57.953,6038,13003
12-54-58.063,5987,13032
12-54-58.070,5998,13026
12-54-58.094,6120,12963
12-54-58.125,6064,13032
12-54-58.188,6122,13009
12-54-58.246,6115,13006
12-54-58.262,6066,13017
12-54-58.441,6057,13007
12-54-58.500,6059,13007
12-54-58.559,6088,12980
12-54-58.625,6043,12988
12-54-58.684,6051,13006
12-54-58.746,6076,13007
12-54-58.809,6069,12997
12-54-58.871,6090,12989
12-54-58.938,6062,13007
12-54-59.000,6042,13014
12-54-59.172,6048,13016
12-54-59.184,6013,13015
12-54-59.246,5989,13032
12-54-59.313,5991,13029
12-54-59.406,6060,12998
12-54-59.438,6123,12956
12-54-59.496,6149,12942
12-54-59.559,6167,12940
12-54-59.625,6176,12941
12-54-59.684,6159,12966
12-54-59.746,6114,12949
12-54-59.813,6151,12992
12-54-59.871,6145,12990
12-54-59.938,6198,12997
12-55-0.000,6269,12938
12-55-0.059,6139,12995
12-55-0.121,6199,12987
12-55-0.180,6199,12981
12-55-0.262,6166,13013
12-55-0.414,6016,13022
12-55-0.434,6085,12984
12-55-0.496,6014,13031
12-55-0.555,6078,12994
12-55-0.617,6123,12984
12-55-0.680,6134,12973
12-55-0.742,6120,12978
12-55-0.805,6114,12982
12-55-0.879,6121,12980
12-55-0.930,6139,12972
12-55-0.992,6126,12975
12-55-1.051,6115,12973
12-55-1.117,6122,12974
12-55-1.176,6150,12953
12-55-1.258,6165,12950
12-55-1.320,6175,12944
12-55-1.410,6190,12936
12-55-1.445,6205,12933
12-55-1.492,6169,12965
12-55-1.551,6104,12987
12-55-1.617,6111,12986
12-55-1.680,6097,13007
12-55-1.738,6187,12956
12-55-1.805,6220,12972
12-55-1.863,6184,12989
12-55-1.930,6178,12993
12-55-1.992,6131,13011
12-55-2.051,6154,13003
12-55-2.117,6170,12986
12-55-2.176,6150,12985
12-55-2.258,6061,13016
12-55-2.410,5988,13038
12-55-2.430,6039,12989
12-55-2.488,6022,13017
12-55-2.551,6038,13007
12-55-2.617,6103,12971
12-55-2.680,6120,12976
12-55-2.738,6116,12974
12-55-2.801,6078,12984
12-55-2.863,6039,13005
12-55-2.930,6032,13008
12-55-2.992,6031,13009
12-55-3.051,6023,12999
12-55-3.117,6021,13011
12-55-3.176,6025,13006
12-55-3.238,6063,12986
12-55-3.301,6130,12962
12-55-3.406,6166,12966
12-55-3.441,6138,12976
12-55-3.488,6124,12992
12-55-3.551,6101,12990
12-55-3.613,6113,12986
12-55-3.691,6108,12993
12-55-3.754,6139,12991
12-55-3.816,6148,13004
12-55-3.875,6111,13014
12-55-3.938,6111,13013
12-55-4.000,6103,13017
12-55-4.059,6084,13026
12-55-4.125,6074,13022
12-55-4.188,6074,13021
12-55-4.254,6035,13019
12-55-4.406,6024,13024
12-55-4.441,6017,13009
12-55-4.535,5999,13022
12-55-4.563,6021,13019
12-55-4.625,6041,13008
12-55-4.688,6066,12973
12-55-4.754,6063,12982
12-55-4.813,6054,12999
12-55-4.875,6036,13000
12-55-4.938,6053,12997
12-55-5.000,6071,12992
12-55-5.063,6068,12989
12-55-5.125,6068,12989
12-55-5.188,6092,12977
12-55-5.246,6099,12969
12-55-5.313,6124,12953
12-55-5.406,6159,12960
12-55-5.438,6153,12978
12-55-5.496,6135,12976
12-55-5.559,6187,12960
12-55-5.625,6151,12983
12-55-5.684,6174,12998
12-55-5.746,5984,12962
12-55-5.809,5774,13172
12-55-5.879,5857,13155
12-55-5.938,5987,13008
12-55-6.000,6149,12984
12-55-6.059,6130,12988
12-55-6.125,6114,12997
12-55-6.184,6080,13050
12-55-6.246,6039,13021
12-55-6.402,6036,13013
12-55-6.438,6038,13001
12-55-6.496,6057,13000
12-55-6.559,6115,12994
12-55-6.621,6139,12975
12-55-6.684,6115,12982
12-55-6.742,6088,12990
12-55-6.809,6065,13006
12-55-6.871,5999,13030
12-55-6.934,5988,13024
12-55-6.992,5990,13029
12-55-7.055,6004,13027
12-55-7.121,5997,13024
12-55-7.180,6013,13025
12-55-7.258,6084,13001
12-55-7.305,6127,12971
12-55-7.395,6148,12957
12-55-7.430,6144,12969
12-55-7.488,6135,12984
12-55-7.551,6117,12997
12-55-7.617,6108,13002
12-55-7.680,6119,12991
12-55-7.742,6124,12987
12-55-7.805,6121,13004
12-55-7.867,6176,12952
12-55-7.930,6167,12937
12-55-7.992,6153,12951
12-55-8.055,6126,12988
12-55-8.117,6090,12993
12-55-8.180,6070,13006
12-55-8.238,6061,13008
12-55-8.398,6047,13003
12-55-8.430,6027,13015
12-55-8.492,6069,13001
12-55-8.551,6091,12984
12-55-8.617,6092,12986
12-55-8.676,6091,12986
12-55-8.738,6068,12997
12-55-8.801,6030,13018
12-55-8.863,6008,13024
12-55-8.930,6017,13017
12-55-8.988,6043,13006
12-55-9.047,6051,13018
12-55-9.113,6013,13023
12-55-9.176,6019,13019
12-55-9.234,6047,13008
12-55-9.301,6089,12993
12-55-9.406,6129,12968
12-55-9.426,6148,12959
12-55-9.488,6138,12980
12-55-9.547,6092,13007
12-55-9.609,6115,12951
12-55-9.672,6120,13001
12-55-9.734,6136,12985
12-55-9.797,6291,12932
12-55-9.859,6221,12951
12-55-9.926,6159,12981
12-55-10.102,6095,13018
12-55-10.109,6114,13007
12-55-10.172,6111,13002
12-55-10.234,6069,13011
12-55-10.406,6010,13016
12-55-10.426,6063,12973
12-55-10.484,6020,13015
12-55-10.547,6073,13003
12-55-10.609,6103,12991
12-55-10.672,6112,12991
12-55-10.734,6113,12972
12-55-10.797,6110,12977
12-55-10.855,6100,12990
12-55-10.922,6055,13006
12-55-10.980,6031,13014
12-55-11.043,6025,13017
12-55-11.105,6028,13007
12-55-11.168,6056,12989
12-55-11.227,6114,12972
12-55-11.293,6143,12954
12-55-11.465,6163,12941
12-55-11.480,6125,12982
12-55-11.543,6098,13000
12-55-11.605,6130,12965
12-55-11.664,6154,12962
12-55-11.727,6142,12973
12-55-11.793,6106,13014
12-55-11.855,6094,13014
12-55-11.922,6123,12996
12-55-11.980,6143,12968
12-55-12.039,6103,12987
12-55-12.117,6060,13003
12-55-12.180,6027,13021
12-55-12.242,6012,13030
12-55-12.246,6014,13023
12-55-13.902,6031,13005
12-55-13.906,6035,13007
12-55-13.922,6103,12975
12-55-13.938,6031,13013
12-55-14.043,6085,12981
12-55-14.059,6147,12963
12-55-14.094,6125,12989
12-55-14.121,6088,13010
12-55-14.168,6077,13017
12-55-14.230,6058,13028
12-55-14.238,6051,13021
12-55-14.387,6060,13000
12-55-14.422,6064,12986
12-55-14.480,6058,12999
12-55-14.543,6051,13007
12-55-14.609,6087,12982
12-55-14.668,6108,12969
12-55-14.730,6087,12977
12-55-14.793,6062,12986
12-55-14.855,6092,12978
12-55-14.914,6063,12989
12-55-14.977,6051,12997
12-55-15.039,6073,12993
12-55-15.105,6077,12994
12-55-15.168,6063,13001
12-55-15.230,6071,12971
12-55-15.293,6120,12947
12-55-15.543,6135,12940
12-55-15.551,6143,12945
12-55-15.602,6031,13000
12-55-15.664,6056,12995
12-55-15.727,6103,12962
12-55-15.793,6066,13011
12-55-15.852,6080,13004
12-55-15.914,6222,12960
12-55-15.977,6229,12958
12-55-16.039,6208,12967
12-55-16.102,6139,12999
12-55-16.164,6059,13017
12-55-16.227,6032,13028
12-55-16.230,6023,13024
12-55-16.398,6016,13025
12-55-16.414,6024,13017
12-55-16.480,6044,12994
12-55-16.539,6033,13004
12-55-16.605,6013,13014
12-55-16.668,6053,13008
12-55-16.727,6065,13004
12-55-16.801,6083,12994
12-55-16.855,6091,12986
12-55-16.922,6080,12989
12-55-16.980,6067,12991
12-55-17.039,6044,13000
12-55-17.105,6003,13020
12-55-17.168,6041,13009
12-55-17.227,6022,13007
12-55-17.293,6038,12989
12-55-17.398,6072,12968
12-55-17.414,6113,12948
12-55-17.480,6147,12936
12-55-17.539,6148,12940
12-55-17.605,6126,12956
12-55-17.668,6116,12974
12-55-17.727,6075,13001
12-55-17.793,6095,13005
12-55-17.855,6149,12950
12-55-17.914,6113,12981
12-55-17.980,6097,13016
12-55-18.039,6083,13029
12-55-18.105,6072,13032
12-55-18.285,6081,13025
12-55-18.383,6036,13029
12-55-18.414,6025,13030
12-55-18.480,6029,13021
12-55-18.543,6024,13016
12-55-18.609,6026,13012
12-55-18.668,6032,13000
12-55-18.727,6039,12993
12-55-18.793,6025,13008
12-55-18.855,6026,13006
12-55-18.914,6061,12979
12-55-18.977,6080,12978
12-55-19.039,6090,12967
12-55-19.105,6090,12978
12-55-19.168,6099,12974
12-55-19.227,6088,12973
12-55-19.293,6066,12980
12-55-19.383,6044,13000
12-55-19.414,6044,12992
12-55-19.480,6052,12986
12-55-19.641,6071,12974
12-55-19.668,6102,12961
12-55-19.727,6113,12959
12-55-19.793,6129,12954
12-55-19.855,6136,12956
12-55-19.914,6117,12982
12-55-19.980,6077,12983
12-55-20.039,6114,12976
12-55-20.105,6113,12984
12-55-20.168,6069,13021
12-55-20.227,6045,13039
12-55-20.234,6046,13035
12-55-20.383,6027,13004
12-55-20.414,6060,13006
12-55-20.480,6037,13010
12-55-20.543,6038,13015
12-55-20.605,6020,13015
12-55-20.664,6021,13011
12-55-20.727,6031,12995
12-55-20.793,6044,13001
12-55-20.855,6067,12994
12-55-20.914,6087,12984
12-55-20.977,6106,12966
12-55-21.039,6110,12968
12-55-21.105,6118,12970
12-55-21.164,6125,12972
12-55-21.227,6103,12978
12-55-21.289,6057,12992
12-55-21.383,6031,13009
12-55-21.414,6020,13016
12-55-21.477,5999,13020
12-55-21.535,6015,13003
12-55-21.602,6052,12981
12-55-21.664,6103,12962
12-55-21.727,6123,12968
12-55-21.789,6120,12976
12-55-21.852,6099,12992
12-55-21.910,6159,12983
12-55-21.977,6126,12976
12-55-22.039,6120,12984
12-55-22.105,6095,13001
12-55-22.164,6150,12958
12-55-22.227,6150,12970
12-55-22.262,6106,12999
